@RELATION Starcraft_PvT_Terran

@ATTRIBUTE TerranDepot INTEGER
@ATTRIBUTE TerranGas INTEGER
@ATTRIBUTE TerranSecondGas INTEGER
@ATTRIBUTE TerranExpansion INTEGER
@ATTRIBUTE TerranSecondExpansion INTEGER
@ATTRIBUTE TerranThirdExpansion INTEGER
@ATTRIBUTE TerranFourthExpansion INTEGER
@ATTRIBUTE TerranBarracks INTEGER
@ATTRIBUTE TerranSecondBarracks INTEGER
@ATTRIBUTE TerranThirdBarracks INTEGER
@ATTRIBUTE TerranMarine INTEGER
@ATTRIBUTE TerranMedic INTEGER
@ATTRIBUTE TerranFirebat INTEGER
@ATTRIBUTE TerranBunker INTEGER
@ATTRIBUTE TerranAcademy INTEGER
@ATTRIBUTE TerranStem INTEGER
@ATTRIBUTE TerranComsat INTEGER
@ATTRIBUTE TerranEbay INTEGER
@ATTRIBUTE TerranTurret INTEGER
@ATTRIBUTE TerranInfantryAttack1 INTEGER
@ATTRIBUTE TerranInfantryArmor1 INTEGER
@ATTRIBUTE TerranInfantryAttack2 INTEGER
@ATTRIBUTE TerranInfantryArmor2 INTEGER
@ATTRIBUTE TerranFactory INTEGER
@ATTRIBUTE TerranSecondFactory INTEGER
@ATTRIBUTE TerranThirdFactory INTEGER
@ATTRIBUTE TerranMachineShop INTEGER
@ATTRIBUTE TerranSiege INTEGER
@ATTRIBUTE TerranMines INTEGER
@ATTRIBUTE TerranVulture INTEGER
@ATTRIBUTE TerranTank INTEGER
@ATTRIBUTE TerranGoliath INTEGER
@ATTRIBUTE TerranArmory INTEGER
@ATTRIBUTE TerranSecondArmory INTEGER
@ATTRIBUTE TerranMetalAttack1 INTEGER
@ATTRIBUTE TerranMetalArmor1 INTEGER
@ATTRIBUTE TerranMetalAttack2 INTEGER
@ATTRIBUTE TerranMetalArmor2 INTEGER
@ATTRIBUTE TerranStarport INTEGER
@ATTRIBUTE TerranControlTower INTEGER
@ATTRIBUTE TerranWraith INTEGER
@ATTRIBUTE TerranCloak INTEGER
@ATTRIBUTE TerranDropship INTEGER
@ATTRIBUTE TerranValkyrie INTEGER
@ATTRIBUTE TerranScienceFacility INTEGER
@ATTRIBUTE TerranVessel INTEGER
@ATTRIBUTE TerranGhost INTEGER
@ATTRIBUTE TerranNuke INTEGER
@ATTRIBUTE TerranBattlecruiser INTEGER
@ATTRIBUTE TerranAirAttack INTEGER
@ATTRIBUTE TerranAirArmor INTEGER
@ATTRIBUTE midBuild {Bio,TwoFactory,VultureHarass,SiegeExpand,Standard,FastDropship,Unknown}

@DATA
1344,2450,0,13554,15444,17084,0,2338,0,0,4006,0,0,0,11856,0,13232,8312,9652,0,0,0,0,3778,5318,15850,5056,11768,7348,6344,5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1368,2572,11676,6946,10818,0,0,2376,0,0,4172,0,0,8582,7472,0,8850,8192,9264,0,0,0,0,3968,9656,9860,5234,7634,5860,6448,5852,0,10164,0,11546,0,0,0,12516,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1370,2190,11048,7000,11234,13444,14152,2326,0,0,4130,0,0,0,9566,0,10964,8200,9256,0,0,0,0,3950,11322,12776,5230,7722,5854,6576,5840,17730,9480,13764,10996,15118,16074,19234,13722,20812,0,0,0,0,15016,22184,0,0,0,0,0,Standard
1342,2482,11256,7640,10976,14512,18234,2336,0,0,3958,0,0,11636,9834,0,11202,5886,7070,0,0,0,0,3744,9678,11356,5010,5986,13650,14670,5788,19474,9768,13814,11152,15234,16206,19626,13046,20540,0,0,0,0,14982,21560,0,0,0,0,0,SiegeExpand
1372,2452,14178,10038,13490,16320,16658,2350,14356,0,3764,0,0,0,12396,0,13724,9060,11306,0,0,0,0,4004,5380,14268,5302,8118,7670,8234,5944,14088,12364,16578,13712,0,0,0,15522,0,0,0,0,0,17440,0,0,0,0,0,0,Standard
1390,5010,5086,8620,10308,16064,18824,2462,4738,14852,3730,7148,8036,3798,5794,7134,7386,11238,12448,0,0,0,0,10584,12054,18220,12020,14726,0,0,13362,0,13400,17574,14770,0,0,0,15242,16556,0,0,0,0,16540,17514,0,0,0,0,0,Bio
1404,2510,12448,7446,10894,14486,18444,2350,0,0,4254,0,0,9064,10212,0,11700,6580,8178,0,0,0,0,3910,10950,11540,5198,7638,12908,14252,5830,22744,10158,14974,11434,17752,17740,27872,14410,17858,0,0,0,0,16030,20816,0,0,0,0,0,SiegeExpand
1440,2580,13818,8446,10000,12226,12632,2450,0,0,4092,0,0,0,9824,0,11826,6674,7962,0,0,0,0,3852,11646,12782,5170,6028,17336,16190,5802,13220,9860,16410,11866,16380,18050,21718,14132,0,0,0,0,0,16262,0,0,0,0,0,0,SiegeExpand
1444,2472,16452,5506,8948,17802,21454,2404,4652,10838,4114,0,0,0,17722,0,19690,6990,8172,0,0,0,0,3722,8752,11596,4988,7036,12760,12342,5622,29378,19820,29932,21472,32036,26530,38112,15008,16736,0,0,19014,0,24552,29896,0,0,0,0,0,SiegeExpand
1348,2852,0,0,0,0,0,2216,0,0,3712,0,0,0,9412,0,0,8628,0,0,0,0,0,4084,5372,0,5330,0,5952,6614,5944,0,9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1326,2056,12680,9386,12446,0,0,2464,0,0,3774,0,0,0,10908,0,12468,0,0,0,0,0,0,3952,5844,13538,5414,9928,6708,7278,6088,13102,11516,0,12934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1328,2224,3102,10704,12660,12954,15254,2584,4270,6870,3902,6376,6948,12708,5040,6388,7582,8976,11020,0,0,0,0,9008,16054,16740,11034,12172,0,0,12166,0,14774,0,16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1394,2082,16644,7584,14746,17026,21760,2522,16036,0,3766,0,0,0,7964,0,9240,9382,17074,0,0,0,0,4214,9330,10078,5742,8250,6364,6788,6350,20852,8016,8128,15856,20000,20902,24732,18278,28548,0,0,0,0,19542,30012,0,0,0,0,0,Standard
1406,2526,0,0,0,0,0,2448,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,3800,5396,0,5108,0,7292,7308,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1420,2120,11620,7236,10588,14926,15692,2568,0,0,4068,0,0,0,10090,0,11534,7588,8612,0,0,0,0,3980,10134,10844,5296,8086,5922,6336,5904,17730,10070,13788,11450,15426,15550,20350,13090,21406,0,0,0,0,14392,24466,0,0,0,0,0,Standard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1398,2562,10640,7364,11312,14344,18372,2426,0,0,4148,0,0,0,8082,0,9386,10274,11638,0,0,0,0,3904,9044,13178,5162,8502,5808,6034,5800,10334,8136,14526,9440,15176,15836,19182,12696,19272,0,0,0,0,14494,25462,0,0,0,0,0,Standard
1418,2550,0,8280,0,0,0,2412,4510,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,3776,5170,0,5060,0,5772,6406,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1398,2114,12226,7784,10234,12532,22028,2560,0,0,3902,0,0,0,8350,0,9640,13318,14412,0,0,0,0,4366,10846,11378,5796,8778,6774,7226,6484,17448,8420,13058,9720,13832,14742,17876,11830,0,0,0,0,0,13032,0,0,0,0,0,0,Standard
1330,2486,11312,6728,9650,11866,13862,2316,13434,0,4096,0,0,0,8788,0,10150,7324,8342,0,0,0,0,3718,8758,12852,4984,13200,5638,6000,5628,0,9724,10882,11222,12878,0,0,13818,0,0,0,0,0,15148,0,0,0,0,0,0,Standard
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1394,2446,0,0,0,0,0,2360,0,0,3666,0,0,4836,0,0,0,0,0,0,0,0,0,3940,0,0,0,0,0,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1392,2156,10422,7276,9602,11578,12252,2578,0,0,4094,0,0,0,7700,0,9150,13368,14564,0,0,0,0,3974,10110,11212,5224,8760,5882,6314,5872,16456,7740,13116,9190,14962,13656,19838,10504,18060,0,0,0,0,12558,33238,0,0,0,0,0,Standard
1406,2298,6612,11082,0,0,0,2786,8276,0,4130,8106,0,4242,6750,8632,9338,11062,12852,0,0,0,0,12102,0,0,13738,14892,0,0,14382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1412,4844,0,0,0,0,0,2230,6368,10276,3594,8260,0,5834,6542,9394,8184,11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1434,2486,19158,11218,15802,18158,18450,2106,4438,6652,4526,0,0,8846,14284,0,15622,11320,12518,0,0,0,0,3918,12752,13040,5204,7030,15206,10396,5844,0,20806,0,25812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1452,2378,12748,7124,11636,13956,0,2144,10540,0,3812,0,0,0,10432,0,12092,7624,8584,0,0,0,0,3730,8098,9410,5034,5654,9860,8568,5648,18516,12064,0,14124,0,0,0,17336,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1388,2338,13578,6952,9234,17172,20752,2114,9190,9808,3866,0,0,0,10838,0,12214,7252,9452,0,0,0,0,3528,7558,10174,4796,5540,12114,11536,5534,25216,12822,0,14140,14226,21688,21696,17928,22234,0,0,0,0,19602,31616,0,0,0,0,0,SiegeExpand
1548,2360,13964,6730,10774,13540,19166,2248,5480,7700,4142,0,0,0,9702,0,11000,9218,10334,0,0,0,0,3674,7166,11304,4944,5572,9152,7314,5566,20834,13918,26448,16414,0,21380,0,14608,16454,0,0,0,0,16470,21314,0,0,0,0,0,SiegeExpand
1346,2082,11924,7156,11216,13324,14454,2586,0,0,3918,0,0,0,7922,0,9438,9896,11338,0,0,0,0,4142,8884,12508,6202,8580,6880,5736,6870,10694,7796,13108,9310,15750,14214,20388,11764,20372,0,0,0,0,13082,24698,0,0,0,0,0,VultureHarass
1342,2426,3764,9784,13086,16408,18398,2310,2790,7886,3542,7822,0,14038,6132,7516,7904,8604,9690,0,0,0,0,6092,8588,10458,9930,10660,14450,14556,10590,22840,18172,19540,19450,22256,30958,0,18106,19484,0,0,0,0,19518,22272,0,0,0,0,0,Bio
1376,2490,10372,7156,11428,13910,18344,2368,0,0,3932,0,0,0,8452,0,10020,13212,15264,0,0,0,0,3754,9350,10434,4990,8044,5630,6154,5622,13034,8474,12796,9852,14218,13860,18554,11556,18490,0,0,0,0,12750,20482,0,0,0,0,0,Standard
1392,2532,10152,7114,14556,18956,24564,2576,0,0,4340,0,0,0,8466,0,9820,7766,8958,0,0,0,0,4004,9332,10216,5382,9444,6024,6454,6016,15420,8490,16748,9990,14840,18540,19410,13230,15998,0,0,0,0,16022,17250,0,0,0,0,0,Standard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1434,2334,18510,6906,13242,15522,18592,2210,10820,0,0,0,0,0,9580,0,11064,6608,7614,0,0,0,0,3554,7828,10534,4820,5478,9902,8360,5466,24022,17016,19504,19454,25640,27286,0,19490,27866,0,0,0,0,25702,0,0,0,0,0,0,SiegeExpand
1394,2500,8392,6514,12582,17210,21636,2336,0,0,3746,0,0,0,7562,0,8854,10550,11760,0,0,0,0,3690,7246,11062,4940,8990,14040,14538,5572,9254,7720,12932,8956,13996,17042,24412,12694,17594,0,0,0,0,13884,24442,0,0,0,0,0,SiegeExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1386,2458,11900,6874,12672,15134,15764,2346,0,0,3808,7034,0,0,5668,0,7636,8336,9458,0,0,0,0,3718,8412,11608,6548,10386,14928,5164,7430,9678,8090,13802,9710,15460,10262,16966,12724,0,0,0,0,0,14230,0,0,0,0,0,0,VultureHarass
1452,2530,10172,6876,11938,13890,14630,2472,24958,0,3846,0,0,0,7972,0,9328,13570,15242,0,0,0,0,3758,9572,10466,5040,9834,5678,6052,5674,13228,8024,13378,9414,13816,14752,17942,11980,0,0,0,0,0,13312,0,0,0,0,0,0,Standard
1436,2868,5288,7130,11592,13918,14708,2412,0,0,3700,0,0,3770,8954,0,10352,11312,13130,0,0,0,0,7088,8506,12104,8480,14522,10448,9972,9164,0,8986,11688,10302,13300,15300,0,11636,15256,0,0,0,0,13814,0,0,0,0,0,0,SiegeExpand
1364,2082,13280,10520,12580,0,0,2736,4364,7346,4180,6544,0,8078,5246,6498,7852,10444,11798,0,0,0,0,9690,14552,15050,11156,12058,17144,16626,12052,22364,19956,0,21320,0,0,0,23404,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1444,2174,12746,7760,10066,14268,16444,2886,6292,8774,4314,0,0,0,11644,0,13356,8204,9240,0,0,0,0,4226,8402,8860,5488,6106,10412,8950,6100,17364,12690,13590,16014,0,0,0,17444,18828,0,0,0,0,18882,20012,0,0,0,0,0,SiegeExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1426,2478,11950,9064,11256,11640,11738,2382,0,0,3850,0,0,0,11794,0,13278,8284,10072,0,0,0,0,3734,5254,14558,5068,9642,5780,6496,5688,15948,13984,23178,15680,25860,22598,31940,11476,15284,21502,0,15998,0,17976,26662,0,0,0,0,0,Standard
1490,2445,21385,8100,17465,19860,21470,2160,9775,11750,3410,0,0,0,13655,0,14925,9815,10885,0,0,0,0,4505,9025,11345,5865,6600,11005,9440,6595,0,21315,0,22840,22870,0,22955,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1370,2445,14095,7105,12890,17240,20425,2345,13695,0,3845,0,0,5805,8295,0,9580,9330,10495,0,0,0,0,3740,8640,10135,5005,7520,5630,6125,5625,20015,14040,0,15680,20260,0,0,18910,20275,0,0,0,0,20295,21545,0,0,0,0,0,Standard
1450,2440,14520,11115,12660,14890,15165,2165,13535,14815,3670,0,0,0,16960,0,18305,14260,15255,0,0,0,0,3890,5875,14135,5160,6340,9370,7210,5795,20700,16845,17310,18635,20580,26345,26355,20040,25360,0,0,0,0,25345,26375,0,0,0,0,0,Standard
1380,2120,10710,7612,12414,14990,19656,2490,26846,0,3738,0,0,0,9394,0,10892,11026,12276,0,0,0,0,4180,8390,10538,6268,9908,6894,5662,6876,13868,9372,14380,10774,15364,15300,19534,12492,19460,0,0,0,0,14034,22380,0,0,0,0,0,VultureHarass
1428,4092,5638,7180,12654,15084,15430,2870,5062,0,4118,7986,8642,0,6484,8612,8202,9314,10432,0,0,0,0,7552,8258,11906,8932,11546,14340,13496,10112,19226,9120,13868,10882,15512,15502,19582,12794,14042,0,0,0,0,13988,21040,0,0,0,0,0,Bio
1352,3886,0,11498,0,0,0,2358,4914,6422,3614,6544,7444,0,5198,6696,7506,10544,13196,0,0,0,0,11742,0,0,13106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1442,2244,11462,6662,7212,11850,13874,2508,0,0,4020,0,0,0,10062,0,11918,7400,8358,0,0,0,0,3902,9632,10698,5624,8766,6694,5580,6358,21110,10006,15498,12566,18462,18420,22648,11948,13400,0,0,0,0,13360,15020,0,0,0,0,0,VultureHarass
1360,4640,9990,7072,14956,0,0,2326,0,0,3666,0,0,0,8288,0,9844,7454,8634,0,0,0,0,6016,9676,9792,7338,7984,12056,11996,7970,11068,8458,0,9748,0,0,0,14996,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1358,2488,10278,6136,12064,12966,14942,2322,0,0,3806,0,0,0,7112,0,10738,7440,8458,0,0,0,0,3728,7782,10934,4992,7998,12804,12818,5690,15690,9334,13710,10798,15646,15072,19656,12578,0,0,0,0,0,13912,0,0,0,0,0,0,SiegeExpand
1428,2506,15150,6558,16540,16852,0,2426,0,0,4016,0,0,0,14458,0,15972,7186,8286,0,0,0,0,3874,9508,10668,5224,7934,11506,12010,5864,0,14430,0,16890,16904,0,0,16942,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1388,2538,9424,6372,11468,13850,22030,2358,0,0,4146,0,0,0,6984,0,8396,10620,12136,0,0,0,0,3812,8076,9742,5074,12292,5720,5710,11196,9168,7402,14230,8888,13194,15598,19424,13140,14880,0,0,0,0,14570,15534,0,0,0,0,0,VultureHarass
1346,2032,3268,6510,8466,11964,14250,2484,0,0,3736,0,0,0,7688,0,8996,12580,13602,0,0,0,0,4446,9728,10100,6200,8952,6860,5696,8406,18982,7732,13728,9226,14206,15186,18508,12134,16550,0,0,0,0,13690,17742,0,0,0,0,0,VultureHarass
1388,2028,11334,6998,15058,17772,0,2574,0,0,3878,0,0,3944,11594,0,13112,8816,11674,0,0,0,0,4632,9134,13360,6546,10084,8056,5908,8906,15640,12028,16446,13422,18032,18018,0,15108,0,0,0,0,0,16370,0,0,0,0,0,0,VultureHarass
1474,2424,9628,6652,11324,16224,16650,2146,7496,9280,4130,0,0,0,9380,0,10716,7612,8622,0,0,0,0,3654,7774,12050,4944,5572,13240,13798,5566,11194,9346,14698,10604,14636,16758,18710,12784,23386,0,0,0,0,14616,25280,0,0,0,0,0,SiegeExpand
1386,2120,9920,7426,12208,14860,21186,2662,0,0,4274,0,0,0,9200,0,10576,12678,14014,0,0,0,0,4088,8418,11276,5414,10762,17872,15476,6042,11598,9136,13192,10452,14648,15034,18740,12364,0,0,0,0,0,13886,0,0,0,0,0,0,SiegeExpand
1378,2040,8420,6286,13354,16526,17126,2774,0,0,4444,0,0,0,7786,0,9272,10588,11640,0,0,0,0,4122,7202,9658,5386,9988,6032,6026,8342,10724,7738,14356,9378,13416,15630,18186,13376,0,0,0,0,0,14552,0,0,0,0,0,0,VultureHarass
1442,1988,8960,6334,12030,16854,21588,2754,0,0,4216,0,0,0,6930,0,8290,0,0,0,0,0,0,4100,7872,10712,6002,12774,6738,5472,8782,10100,8824,13104,10164,14886,14822,0,12144,0,0,0,0,0,13326,0,0,0,0,0,0,VultureHarass
1418,2540,11972,7684,9610,13248,16064,2370,0,0,3928,0,0,0,9190,0,10922,10382,11514,0,0,0,0,3776,8352,11890,5642,9446,6278,6736,6254,11614,9242,9492,11584,16210,16182,25398,13378,0,0,0,0,0,14738,0,0,0,0,0,0,Standard
1550,2488,10574,7268,12472,12634,15314,2260,4958,8572,4338,0,0,0,10080,0,11802,8184,9206,0,0,0,0,3700,7610,9904,5002,5944,9386,7918,5932,13932,10036,14114,12150,15678,16576,0,12980,16342,0,0,0,0,14186,0,0,0,0,0,0,SiegeExpand
1338,2504,9268,6462,12518,13362,16610,2292,0,0,3900,0,0,0,7828,0,9084,8914,10136,0,0,0,0,3764,7286,11274,5052,9432,0,0,5694,9818,7990,14536,9292,13796,16710,0,13616,0,0,0,0,0,14870,0,0,0,0,0,0,SiegeExpand
1422,2066,0,13052,0,0,0,2840,0,0,4084,0,0,0,0,0,0,11684,13130,0,0,0,0,4442,6026,15788,5946,9998,8724,7070,9508,0,15270,0,16928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1384,2454,0,7244,16052,0,0,2328,10950,0,4000,0,0,0,8100,0,10632,0,0,0,0,0,0,3790,7632,11112,5062,8308,5890,6446,5872,13578,12136,0,13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1402,2394,18188,6714,15218,17856,20408,2118,5824,9492,3944,0,0,0,12058,0,13636,6940,7982,0,0,0,0,3630,7440,9764,4886,5504,9146,7914,5494,24008,19348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1386,2812,15200,10546,12764,13140,20328,2096,12828,15408,3780,0,0,0,14924,0,16404,10520,11550,0,0,0,0,4100,4872,13876,5358,9004,7500,7472,5982,17370,15102,15606,16860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1388,2312,0,6770,0,0,0,2088,4646,5864,4134,0,0,0,0,0,0,6940,8030,0,0,0,0,3516,0,0,4766,5580,0,0,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1386,2438,16066,9616,11892,14172,18280,2088,8472,8834,3956,0,0,0,15188,0,16822,8150,10134,0,0,0,0,3656,5974,12662,4954,5582,8584,6654,5576,0,15990,0,17330,20438,23908,28634,20456,0,0,0,0,0,21626,0,0,0,0,0,0,Standard
1564,2402,8556,6334,10480,13116,13392,2272,4640,9364,4078,0,0,0,8670,0,10132,6992,8202,0,0,0,0,3594,7714,9332,4880,5524,14038,13254,5516,11148,8718,8858,10220,12734,15002,17116,10584,15580,0,0,0,0,11752,23862,0,0,0,0,0,SiegeExpand
1344,2414,9154,6406,0,0,0,2342,0,0,3986,0,0,0,7462,0,8836,0,0,0,0,0,0,3698,7992,11326,5240,8920,0,0,5868,9256,7490,0,9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1420,2520,8752,6312,12238,14798,20316,2374,0,0,4094,0,0,0,7792,0,9220,13824,14990,0,0,0,0,3864,7214,9916,5168,11052,16100,16412,5826,9344,7764,12678,9022,13684,14526,0,12212,0,0,0,0,0,13550,0,0,0,0,0,0,SiegeExpand
1356,2438,14550,10162,12542,12746,18498,2364,0,0,3724,0,0,0,14240,0,15724,9440,10480,0,0,0,0,3692,5678,12016,5496,9014,7750,4942,6364,15826,14458,0,17978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1372,2124,9134,6300,12770,16052,0,2566,0,0,3938,0,0,0,7998,0,9338,12640,15912,0,0,0,0,4134,7734,10774,5996,10200,0,5496,6610,11998,8166,14006,9440,13508,0,0,12834,0,0,0,0,0,14130,0,0,0,0,0,0,VultureHarass
1358,2450,0,0,0,0,0,2328,0,0,3982,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1414,2400,12326,6618,11578,14240,14562,2112,8586,9816,0,0,0,0,9568,0,11044,6968,8042,0,0,0,0,3624,8004,9672,5054,5676,11658,8692,5668,0,16312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1248,2600,13356,7604,12034,15508,17546,2206,8558,10174,4018,0,0,0,13294,0,15360,9046,10022,0,0,0,0,3802,8046,8800,5064,5696,11130,10852,5692,30750,13376,13800,15370,29822,0,0,29802,31276,0,0,0,0,31306,32812,0,0,0,0,0,SiegeExpand
1490,2512,0,6602,9128,9580,9736,2162,8994,9194,3808,0,0,0,0,0,0,6832,8364,0,0,0,0,3748,8546,10300,5030,5656,0,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1398,2466,13380,7406,10802,14054,21294,2198,6326,8690,4110,0,0,0,13320,0,14800,7782,8866,0,0,0,0,3772,8368,8438,4996,5652,10352,9536,5634,18270,13486,0,14820,14830,22702,22712,17338,0,0,0,0,0,20152,0,0,0,0,0,0,SiegeExpand
1414,2464,0,8064,0,0,0,2386,0,0,3914,0,0,5346,0,0,0,7412,8466,0,0,0,0,3794,9656,0,5114,6986,0,11526,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1372,2444,0,7562,0,0,0,2338,0,0,3756,0,0,4892,8230,0,9502,8902,0,0,0,0,0,3670,0,0,4942,7952,5578,5944,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1384,2466,9874,6848,0,0,0,2350,14954,0,4134,0,0,0,8182,0,9520,8264,12508,0,0,0,0,3640,7290,10584,5706,8392,6358,5164,7776,9672,8312,0,9616,0,9926,0,10524,13054,0,0,13738,0,13042,15072,0,0,0,0,0,VultureHarass
1442,2482,11540,6956,14784,16962,0,2148,5204,7644,3898,0,0,0,13944,0,15434,8704,9710,0,0,0,0,3700,10244,12270,4942,5604,11122,10940,5596,16724,15274,0,22152,0,0,0,9420,10616,0,0,11258,0,11442,12618,0,0,0,0,0,SiegeExpand
1435,2570,10240,6700,13070,15170,15725,2400,0,0,3960,0,0,0,9280,0,10945,8000,9065,0,0,0,0,3890,7535,11245,5690,10290,17065,5170,6330,12675,9325,14355,10600,14615,16855,20565,13100,0,0,0,0,0,14310,0,0,0,0,0,0,VultureHarass
1356,2448,0,7878,0,0,0,2318,0,0,3750,0,0,0,0,0,0,6530,0,0,0,0,0,3656,0,0,4916,7088,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1420,2502,0,9110,9406,0,0,2436,11058,12196,3800,0,0,0,0,0,0,9236,10936,0,0,0,0,3748,4686,13860,5186,7508,6668,5820,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1372,2526,13526,7878,18038,22272,0,2384,10194,0,4118,0,0,0,12162,0,13544,6394,7500,0,0,0,0,3940,11614,19522,5202,8262,15964,12962,5824,13946,11164,12128,12564,13420,13400,20720,16406,0,0,0,0,0,18552,0,0,0,0,0,0,SiegeExpand
1398,2138,0,11314,0,0,0,2562,0,0,3798,0,0,3836,13070,0,0,11992,13508,0,0,0,0,5776,9290,0,8524,0,9162,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1462,2592,10954,7420,12626,14824,19384,2430,0,0,4202,0,0,0,10238,0,11820,8432,9654,0,0,0,0,3938,8676,11434,5208,8396,5848,6326,5830,13408,10204,15424,11564,16706,16216,20824,12658,0,0,0,0,0,14006,0,0,0,0,0,0,Standard
1428,2564,0,7094,9352,9882,0,2380,0,0,3740,0,0,3982,8962,0,11152,0,0,0,0,0,0,4660,7386,10422,7000,0,7778,7758,10934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1406,1984,9630,7250,13456,16072,16608,2578,0,0,3844,0,0,0,8476,0,9988,11442,12492,0,0,0,0,4406,8024,11050,5682,10362,20740,16712,6344,9804,8302,14816,9778,14836,16134,19498,13492,0,0,0,0,0,14708,0,0,0,0,0,0,SiegeExpand
1376,2534,0,0,0,0,0,2378,0,0,3880,0,0,8130,0,0,0,0,0,0,0,0,0,3846,0,0,5970,0,7218,5366,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1440,2530,20570,14180,0,0,0,2400,7545,16230,3945,0,0,0,18010,0,19395,9670,10695,0,0,0,0,3750,5190,17565,5045,8375,15835,9850,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
