@RELATION Starcraft_PvZ_Protoss

@ATTRIBUTE ProtossPylon INTEGER
@ATTRIBUTE ProtossSecondPylon INTEGER
@ATTRIBUTE ProtossFirstGas INTEGER
@ATTRIBUTE ProtossSecondGas INTEGER
@ATTRIBUTE ProtossFirstExpansion INTEGER
@ATTRIBUTE ProtossSecondExpansion INTEGER
@ATTRIBUTE ProtossThirdExpansion INTEGER
@ATTRIBUTE ProtossFourthExpansion INTEGER
@ATTRIBUTE ProtossGateway INTEGER
@ATTRIBUTE ProtossSecondGatway INTEGER
@ATTRIBUTE ProtossThirdGatway INTEGER
@ATTRIBUTE ProtossFourthGatway INTEGER
@ATTRIBUTE ProtossCore INTEGER
@ATTRIBUTE ProtossZealot INTEGER
@ATTRIBUTE ProtossGoon INTEGER
@ATTRIBUTE ProtossRange INTEGER
@ATTRIBUTE ProtossForge INTEGER
@ATTRIBUTE ProtossCannon INTEGER
@ATTRIBUTE ProtossGroundWeapons1 INTEGER
@ATTRIBUTE ProtossGroundArmor1 INTEGER
@ATTRIBUTE ProtossShields1 INTEGER
@ATTRIBUTE ProtossGroundWeapons2 INTEGER
@ATTRIBUTE ProtossGroundArmor2 INTEGER
@ATTRIBUTE ProtossShields2 INTEGER
@ATTRIBUTE ProtossCitadel INTEGER
@ATTRIBUTE ProtossLegs INTEGER
@ATTRIBUTE ProtossArchives INTEGER
@ATTRIBUTE ProtossTemplar INTEGER
@ATTRIBUTE ProtossArchon INTEGER
@ATTRIBUTE ProtossStorm INTEGER
@ATTRIBUTE ProtossDarkTemplar INTEGER
@ATTRIBUTE ProtossDarkArchon INTEGER
@ATTRIBUTE ProtossMaelstorm INTEGER
@ATTRIBUTE ProtossRoboBay INTEGER
@ATTRIBUTE ProtossShuttle INTEGER
@ATTRIBUTE ProtossShuttleSpeed INTEGER
@ATTRIBUTE ProtossRoboSupport INTEGER
@ATTRIBUTE ProtossReavor INTEGER
@ATTRIBUTE ProtossReavorDamage INTEGER
@ATTRIBUTE ProtossReavorCapacity INTEGER
@ATTRIBUTE ProtossObservory INTEGER
@ATTRIBUTE ProtossObs INTEGER
@ATTRIBUTE ProtossStargate INTEGER
@ATTRIBUTE ProtossCorsair INTEGER
@ATTRIBUTE ProtossDisruptionWeb INTEGER
@ATTRIBUTE ProtossFleetBeason INTEGER
@ATTRIBUTE ProtossCarrier INTEGER
@ATTRIBUTE ProtossCarrierCapacity INTEGER
@ATTRIBUTE ProtossTribunal INTEGER
@ATTRIBUTE ProtossArbitor INTEGER
@ATTRIBUTE ProtossStatis INTEGER
@ATTRIBUTE ProtossRecall INTEGER
@ATTRIBUTE ProtossAirWeapons1 INTEGER
@ATTRIBUTE ProtossAirArmor1 INTEGER
@ATTRIBUTE ProtossAirWeapons2 INTEGER
@ATTRIBUTE ProtossAirArmor2 INTEGER
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
1198,3086,2472,0,0,0,0,0,1888,7108,0,0,4362,2886,0,0,5798,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674,6908,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1206,2222,2542,12414,9614,10742,17444,21044,1872,28424,0,0,4400,2892,0,0,3200,3906,0,0,0,0,0,0,18614,0,20028,22332,32284,21592,39158,0,0,5886,7766,0,9360,9970,0,0,0,0,5462,6634,0,13476,14620,15598,0,0,0,0,6392,28248,15114,37308,Carrier
1176,4092,5076,6890,2782,14852,20594,23314,3168,9334,11966,12978,6072,4778,8060,15314,3714,4406,9594,12536,24934,14450,18206,29286,7394,11276,8442,12944,19644,11914,10218,0,0,9044,10352,25288,24306,24888,28548,0,12920,14988,7322,8530,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1182,3490,5260,7446,4478,18426,19264,0,5158,8714,9450,13340,6406,6454,13234,13200,2168,3040,9620,16980,0,14116,0,0,7756,9642,10552,12472,18224,11582,13718,0,0,12428,13742,0,0,0,0,0,14072,14960,7400,8540,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1192,3754,5038,9380,4454,0,0,0,4722,7320,0,0,5712,5768,0,0,2002,2762,6310,0,0,0,0,0,6928,7950,9492,0,0,10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1190,2866,0,0,0,0,0,0,1746,2370,0,0,0,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1144,3334,4660,9164,4086,18538,20808,27902,4500,7012,13890,22144,5486,5654,15014,16350,2174,2890,5978,22264,25242,12750,26706,30884,6544,7570,9684,10700,11576,20214,12684,0,0,14298,15612,0,0,0,0,0,15592,16542,24330,25544,0,0,0,0,0,0,0,0,26018,0,0,0,FastExpand
1170,5852,5018,11364,3166,14868,21898,26412,4668,9740,12402,12566,7596,5654,9076,19244,2288,3452,9254,22678,33120,13544,30026,39600,8944,10212,11764,13698,15080,21178,13022,0,0,11882,13176,0,42832,0,0,0,14158,15898,8640,9864,0,0,0,0,33218,34596,34646,36272,0,0,0,0,FastExpand
1256,3132,5754,7188,4428,17196,0,0,4776,9036,11680,11940,6678,5790,13760,13018,2196,3334,11384,16040,0,15694,16258,0,8378,13000,9958,10996,11852,11436,11056,0,0,12596,16084,0,0,0,0,0,14248,14808,7782,8990,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1172,2900,3662,15294,9532,12732,17018,20840,1776,9896,10400,21526,3978,2766,5054,17566,6110,7808,8342,24040,29678,17592,29662,0,6300,9182,7396,13552,15724,16424,8428,0,0,11724,20236,26688,24240,30054,0,0,14404,15038,5484,6838,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1230,3864,5206,6218,3176,0,0,0,4242,0,0,0,5756,5820,0,0,2010,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1154,3468,5662,6858,4530,17312,22446,0,5038,11224,14270,15748,6110,6314,7464,19506,2260,3114,11716,0,0,21144,0,0,14136,15812,15776,16830,21908,16790,0,0,0,8214,9720,12062,9690,10336,0,0,13680,16110,7276,8532,0,0,0,0,0,0,0,0,8552,0,14402,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1182,2512,3162,12672,10068,20064,0,0,1778,0,0,0,3890,2780,0,0,5384,6166,0,0,0,0,0,0,18852,0,21954,0,0,0,0,0,0,7224,8554,9212,8590,9188,0,0,0,0,4956,6090,0,0,0,0,0,0,0,0,18088,0,0,0,Carrier
1158,3092,4554,0,13964,0,0,0,1776,2356,13704,0,5178,2788,6184,0,9588,10910,12022,0,0,0,0,0,9342,10368,12474,14826,0,0,13798,0,0,0,0,0,0,0,0,0,0,0,8720,9900,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1170,2948,2426,0,12202,0,0,0,1888,5416,0,0,4112,2872,5130,0,6838,10238,9540,0,0,0,0,0,6112,7170,8332,9358,10756,12782,11360,0,0,9470,0,0,0,0,0,0,11022,11884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1202,3112,0,0,0,0,0,0,1810,2352,0,0,0,2810,0,0,4482,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1152,2988,2398,20134,20960,0,0,0,1866,9182,0,0,3772,2850,5196,0,7378,8118,0,0,0,0,0,0,9136,10364,10138,11774,0,11170,12990,0,0,11518,12820,0,0,0,0,0,12810,13430,5514,6678,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1204,3124,4808,9508,3570,14336,21686,25244,4226,7142,12086,19918,5824,5346,11670,11700,2154,4500,6216,21654,0,15184,0,0,6834,7842,9126,10744,21826,12868,11954,0,0,10468,11844,19186,17850,19138,0,0,11818,12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1196,3502,5760,7804,4776,0,0,0,5070,13722,14680,15202,7124,6250,8262,0,2114,3046,13244,0,0,0,0,0,13010,14644,14198,0,0,16018,15460,0,0,9052,10488,11784,11106,11958,15226,0,12722,13516,8194,9464,0,0,0,0,0,0,0,0,9436,0,0,0,FastExpand
1180,3672,4522,0,3380,0,0,0,4142,7144,10486,12320,5584,5284,6602,12088,2180,4294,6156,8762,0,10224,12772,0,6900,8462,7920,9812,0,8966,10950,0,0,9452,10762,0,0,0,0,0,11072,12004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1306,4744,4524,8178,3910,11286,0,0,4230,10662,13856,15518,5380,5840,7468,14894,2514,3368,9846,0,0,0,0,0,9636,14882,10706,11926,12836,11964,13324,0,0,14936,16218,0,20508,0,0,0,16726,17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1240,3122,5122,10350,4858,10852,0,0,4988,7684,8360,8454,6070,6338,7372,0,2176,3378,6422,0,0,10910,0,0,7258,8552,9328,10484,11472,13162,13108,0,0,12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1172,4288,4592,8482,4090,19498,23334,26838,1974,5970,6126,16198,8644,7182,16088,19250,2532,3262,6028,10924,30508,15630,25828,0,12686,14086,13876,15090,26242,14906,25142,29412,30552,16638,25924,31302,30726,32202,0,0,18056,18612,9874,11232,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1226,3312,5646,9626,4488,11638,18498,31502,4288,7760,9252,18714,6320,6004,8366,16814,1964,3808,6986,10914,26762,11966,14958,30828,7552,8566,10446,11572,13010,12470,29928,0,0,15614,19896,20796,19984,22138,23450,0,17654,18592,24664,30688,0,0,0,0,0,0,0,0,30730,0,0,0,FastExpand
1204,5070,5780,10662,2954,8836,0,0,4260,5124,0,0,12184,5242,0,0,3132,3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1242,3142,7146,9334,5264,20974,28352,37126,1944,2552,14786,15076,8130,2950,10492,35778,6520,7502,12226,16388,55646,31760,47654,0,12458,13484,16308,20634,21884,21948,18250,0,0,13764,22546,16288,15386,17028,0,0,15464,16076,9598,10798,0,0,0,0,0,0,0,0,0,16360,0,0,FastExpand
1176,4178,4008,7858,3202,10986,15520,21478,3828,6618,13794,13828,5060,5210,6286,0,2132,4508,5394,13806,0,9880,17898,0,6054,7040,8034,9046,10114,11866,0,0,0,12406,13744,0,18232,18966,0,0,16132,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1158,4812,4554,9158,3822,11868,21836,30108,4234,7564,7950,8322,5898,5464,6942,16056,2066,2764,6396,22932,24314,11924,27146,28588,6908,7922,8722,9790,17328,10706,0,0,0,13124,15162,0,0,0,0,0,15004,17526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1382,3176,0,0,7004,0,0,0,1974,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1294,4846,4524,8784,3266,14324,22706,29190,4274,11166,11306,15944,6796,5294,8046,17860,1920,3532,10642,22558,26470,15456,28274,30618,8698,9864,11554,12928,13904,14100,13028,0,0,12134,15300,0,0,0,0,0,13610,14150,7954,9340,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1148,3452,2202,0,0,0,0,0,1832,6134,0,0,2892,5384,4080,0,9194,10180,0,0,0,0,0,0,4738,5808,9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998,5148,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1206,4124,4344,6252,2970,0,0,0,3622,10650,12376,16256,5470,4808,6570,8912,1974,4774,8150,16236,0,14368,0,0,10116,11122,11330,12326,0,12314,0,0,0,7284,8942,9632,9102,9646,0,0,0,0,6456,7744,0,0,0,0,0,0,0,0,0,14168,0,0,FastExpand
1148,5210,5064,11844,3762,14508,0,0,4104,9392,16014,16552,6296,5292,17860,16578,2000,2860,8226,14848,0,0,0,0,8472,11270,10476,13460,17634,12846,11616,0,0,15414,17932,0,0,0,0,0,18286,0,7430,8658,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1192,4072,4212,6938,2976,15804,19412,0,3446,12250,18408,18552,5666,4914,6776,17398,1872,4572,10766,0,0,15530,0,0,11538,12594,12710,13770,15008,0,14312,0,0,7464,8764,9542,8876,10072,0,0,0,0,6712,8042,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1230,4972,4688,6588,3922,0,0,0,4410,0,0,0,5594,5734,6958,0,1962,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7828,0,0,0,0,0,0,0,0,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1198,4506,4100,9130,3292,11206,20064,22944,3834,7148,8486,15834,5224,5468,6636,15524,1956,4310,6032,15634,21302,11010,20784,25432,6386,8004,9010,11450,13510,12798,11508,0,0,11994,16468,0,0,0,0,0,13436,14832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1190,4700,4438,9724,3522,0,0,0,3936,7828,0,0,6082,5432,7376,0,1908,3230,6558,0,0,0,0,0,7200,8402,9438,10842,0,10710,10858,0,0,11852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1162,4592,4054,6474,3164,12694,0,0,3694,8196,11050,0,5322,5586,6512,0,1924,4286,6282,0,0,11624,0,0,6844,7872,9138,10486,11426,0,10216,0,0,11098,0,0,0,0,0,0,0,0,6372,7624,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1176,3008,5060,0,4502,0,0,0,2006,0,0,0,0,3026,0,0,3340,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1285,4930,4635,8875,3670,10975,0,0,4115,7550,14090,14560,5640,5225,7230,15965,2045,2790,6165,17495,0,11210,0,0,6700,7735,8765,9860,10905,13005,11325,0,0,12325,14495,0,0,0,0,0,18435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1244,4092,4612,6218,3236,15184,15900,0,3728,10912,11528,14158,5330,4724,6348,12100,1922,4366,9822,18654,0,14178,0,0,11086,12426,12418,13974,0,13994,0,0,0,7276,8638,9596,8758,9614,0,0,12130,13366,7482,8658,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1380,4558,3988,6754,3290,15308,0,0,3722,10538,10690,11788,5324,5466,6442,13324,2088,4352,0,10158,0,0,14866,0,9866,11010,11028,12232,18208,12214,12312,0,0,6370,7970,9044,8260,8910,0,0,13798,15608,6890,8278,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1272,4834,4568,8448,4000,10958,16880,0,4284,7098,7356,9366,5526,5440,6812,13808,2088,2884,5826,15700,0,11132,0,0,6738,7810,8762,10022,11036,13410,10146,0,0,11064,15696,0,0,0,0,0,12388,13370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1246,3868,4990,0,2846,0,0,0,3324,3732,0,0,0,4356,0,0,1934,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1268,5540,5692,8590,3960,15804,20700,0,4344,9478,12974,13070,6542,5480,7640,13764,2058,2780,8290,0,0,13212,0,0,8940,10384,9942,11190,12256,13048,19298,0,0,14718,19324,0,0,0,0,0,16516,17196,8036,9326,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1184,4178,4742,5968,3046,13544,18664,23398,3984,9168,9928,16652,5426,5040,6480,13694,2092,4510,7594,16466,22690,12084,20776,0,7530,8766,8810,10282,12366,11182,9912,0,0,10668,14196,0,15118,16480,0,0,12186,12804,6462,7734,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1266,5098,5510,8258,3224,12594,18672,21364,4240,8036,10966,15526,6868,5258,8150,13682,2544,3472,6932,15664,29510,11910,23754,33614,7982,9228,9364,10462,11706,13226,10482,0,0,11460,20524,28188,27270,28158,34926,0,13112,13856,33830,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1248,5174,4176,8654,3036,0,0,0,3462,7692,11142,12398,6160,4986,7182,14746,3992,4720,5418,0,0,5672,0,0,7224,8354,8914,9984,16576,10820,10008,0,0,11220,14016,0,0,0,0,0,12950,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1210,4878,5356,9522,3838,13936,0,0,4240,8166,10452,11486,6554,5456,7800,14908,2382,3094,6754,0,0,10798,0,0,7666,8748,9474,10540,11438,13276,10710,0,0,11838,14520,0,0,0,0,0,13232,14256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1332,5288,5724,9208,4122,25024,0,0,4882,10530,10574,10982,7354,5940,9080,16374,2272,3102,8076,25654,0,15864,0,0,9670,10650,11382,12478,13304,15684,13478,0,0,17474,0,0,0,0,0,0,18860,0,9290,10494,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1246,4116,4390,6424,3060,17424,20630,0,3670,11568,12896,17258,6020,4778,16522,15560,2242,4716,10244,23532,0,17014,0,0,11392,12480,13506,15068,22832,14592,0,0,0,7612,8946,9980,9258,9952,0,0,15114,17294,7292,8470,0,0,0,0,0,0,0,0,10812,0,0,0,FastExpand
1264,4298,4110,8740,3090,19604,0,0,3324,7412,11000,11186,6160,4572,7340,14928,1994,4676,5870,0,0,11462,0,0,7354,8338,8374,9458,12628,10186,0,0,0,12008,13494,0,0,0,0,0,13518,14512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1332,4610,5702,8178,3912,0,0,0,4240,7938,8350,10090,6626,5218,7826,0,2322,3350,7080,0,0,0,0,0,7688,10076,8954,11070,0,10854,11610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1330,4638,5456,6602,3540,11418,19620,23692,2218,4000,7846,8164,6050,5092,8578,14722,2202,2952,6910,20388,0,13804,25034,0,7216,8252,9076,10184,11360,11944,10254,0,0,11560,13110,0,20376,20990,0,0,13102,13912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1186,4424,5204,5378,3544,12352,16084,20678,3772,7482,7956,10802,5850,5020,6882,0,1964,2824,6608,17634,0,12518,0,0,7750,8772,9070,10090,10936,11798,10562,0,0,11398,12722,0,0,0,0,0,12776,13396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1230,4652,4464,11846,3828,14534,0,0,4184,12358,12738,0,5974,6184,8316,0,1946,2908,5884,0,0,0,0,0,10788,12186,12086,13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,8894,0,0,0,0,0,0,0,0,13248,0,0,0,FastExpand
1158,3176,2620,18540,17240,23808,25636,30122,1962,5656,10268,12272,3756,2960,5216,18352,7454,8454,19790,30054,36614,26424,36606,40944,7050,10622,10464,13158,22472,12254,12462,0,0,14248,21632,0,38628,42216,40816,0,15548,16126,4982,6344,35472,34052,0,0,37682,40370,0,38892,37658,0,0,0,Carrier
1294,5294,5058,8650,3950,0,0,0,4262,8040,8310,0,6110,6466,7264,0,2162,2876,6366,0,0,0,0,0,7174,8180,8784,0,0,0,10608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1248,2832,4814,8202,4156,0,0,0,4658,7486,0,0,5694,5870,7182,0,1990,3022,6220,0,0,0,0,0,6752,7902,8554,9676,10590,0,9730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1244,4826,4616,8210,3906,0,0,0,4226,7430,7956,0,5508,6016,6702,0,2124,2886,6350,0,0,10562,0,0,6660,7796,8484,9504,10354,10746,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1174,0,2460,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1164,3072,2318,0,0,0,0,0,1918,5706,0,0,4008,2926,5102,0,9536,0,0,0,0,0,0,0,4998,6016,8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1192,2832,0,0,0,0,0,0,1760,2238,0,0,0,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1168,3028,2438,0,0,0,0,0,1894,0,0,0,3880,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1156,4582,4272,7134,3260,16174,20564,0,3904,10284,17978,18726,5576,5212,6636,14998,1970,3588,8490,24804,0,12548,0,0,8620,10896,9700,11446,12622,10784,10730,0,0,11418,0,0,0,0,0,0,15244,0,6900,8066,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1178,2892,6682,15014,13074,21686,0,0,1762,2270,17292,18278,7502,2750,9016,17624,9284,10606,14016,21714,0,15306,0,0,8592,12222,10342,11558,12516,16516,14712,0,0,14470,16352,0,0,0,0,0,16396,17118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1178,2846,5326,16102,11744,23072,28972,36348,1798,2324,7652,14070,6312,2796,7332,19282,7536,8260,16322,43148,0,20620,49856,0,7734,13910,8996,9980,10780,16218,11988,0,0,12922,17556,0,0,0,0,0,14368,14908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
