@RELATION Starcraft_PvZ_Zerg

@ATTRIBUTE ZergPool INTEGER
@ATTRIBUTE ZergOverlord INTEGER
@ATTRIBUTE ZergZergling INTEGER
@ATTRIBUTE ZergZerglingSpeed INTEGER
@ATTRIBUTE ZergCrackling INTEGER
@ATTRIBUTE ZergBurrow INTEGER
@ATTRIBUTE ZergGas INTEGER
@ATTRIBUTE ZergSecondGas INTEGER
@ATTRIBUTE ZergSecondHatch INTEGER
@ATTRIBUTE ZergThirdHatch INTEGER
@ATTRIBUTE ZergFourthHatch INTEGER
@ATTRIBUTE ZergFifthHatch INTEGER
@ATTRIBUTE ZergSixthHatch INTEGER
@ATTRIBUTE ZergSeventhHatch INTEGER
@ATTRIBUTE ZergHydraDen INTEGER
@ATTRIBUTE ZergHydra INTEGER
@ATTRIBUTE ZergHydraRange INTEGER
@ATTRIBUTE ZergHydraSpeed INTEGER
@ATTRIBUTE ZergLurker INTEGER
@ATTRIBUTE ZergLair INTEGER
@ATTRIBUTE ZergSpire INTEGER
@ATTRIBUTE ZergMutalisk INTEGER
@ATTRIBUTE ZergScourge INTEGER
@ATTRIBUTE ZergAirAttack INTEGER
@ATTRIBUTE ZergAirArmor INTEGER
@ATTRIBUTE ZergQueenNest INTEGER
@ATTRIBUTE ZergQueen INTEGER
@ATTRIBUTE ZergHive INTEGER
@ATTRIBUTE ZergGreaterSpire INTEGER
@ATTRIBUTE ZergGardian INTEGER
@ATTRIBUTE ZergDevour INTEGER
@ATTRIBUTE ZergUltraliskCavern INTEGER
@ATTRIBUTE ZergUltralisk INTEGER
@ATTRIBUTE ZergUltraliskArmor INTEGER
@ATTRIBUTE ZergUltraliskSpeed INTEGER
@ATTRIBUTE ZergDefilerMound INTEGER
@ATTRIBUTE ZergDefiler INTEGER
@ATTRIBUTE ZergConsume INTEGER
@ATTRIBUTE ZergevoDen INTEGER
@ATTRIBUTE ZergMeleeWeapons1 INTEGER
@ATTRIBUTE ZergRangeWeapons1 INTEGER
@ATTRIBUTE ZergGroundArmor1 INTEGER
@ATTRIBUTE ZergMeleeWeapons2 INTEGER
@ATTRIBUTE ZergRangeWeapons2 INTEGER
@ATTRIBUTE ZergGroundArmor2 INTEGER
@ATTRIBUTE ZergCreep INTEGER
@ATTRIBUTE ZergSunken INTEGER
@ATTRIBUTE ZergSpore INTEGER
@ATTRIBUTE midBuild {TwoHatchMuta,ThreeHatchMuta,HydraRush,Standard,HydraMass,Lurker,Unknown}

@DATA
3002,1332,4386,6154,0,0,1460,3190,2616,4120,7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,4480,0,Unknown
1280,0,2538,0,0,0,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
4084,1346,5498,5690,0,0,1482,4382,2572,3436,3618,7968,0,0,11572,12634,0,0,0,6258,7918,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9522,10092,0,ThreeHatchMuta
4206,1382,5656,6340,19188,0,5012,6956,2618,3774,8332,10918,12424,15276,8190,10380,0,0,11128,6976,10866,0,12762,0,0,14052,0,16880,0,0,0,19224,21398,21428,0,19710,0,21972,6470,7552,0,7268,7850,0,7534,6614,7304,0,HydraMass
1566,2180,2838,24732,26936,0,1844,4110,3840,10582,12346,14244,20960,21722,27052,28682,31182,27826,0,5462,7194,9070,9056,19340,9132,17638,0,18670,20546,22678,22460,27648,0,0,30972,0,0,0,8300,26546,27776,26518,31908,31920,31880,8368,25404,8992,TwoHatchMuta
1604,2014,2872,0,0,0,2186,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,5610,0,Unknown
1592,2174,2862,23016,0,0,1882,4576,3324,13898,14536,16806,22578,27138,15248,16186,16036,17570,23740,6752,8272,10138,11326,27018,12384,20926,0,22534,25074,0,28542,0,0,0,0,24868,25926,25910,20288,24818,21372,21388,0,24828,34990,20324,22320,20958,TwoHatchMuta
1594,2090,2874,3136,0,0,1818,11994,9682,16284,16560,21960,24660,27312,30452,0,0,0,0,5612,7318,9260,16356,16926,12878,18028,0,19370,24272,27846,26486,0,0,0,0,0,0,0,16788,0,0,30458,0,0,0,4160,4534,26438,TwoHatchMuta
1642,2272,2952,3260,0,0,1946,0,4398,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1586,2106,2858,3172,22076,14248,1864,12310,4572,6410,9386,17266,19754,21382,5114,5938,10236,8660,0,11624,13880,18504,0,30862,18486,13224,0,14786,16626,20884,20810,28020,36854,35704,31840,34478,36884,35608,9860,29086,10560,15060,0,10750,20442,12634,13558,0,HydraRush
2930,1332,4216,8170,14582,29762,6646,6678,2480,4070,5700,13048,18298,19550,8478,9584,11182,9628,16750,8668,16646,0,18606,0,0,11122,0,12292,0,0,0,18022,19936,21546,19472,0,0,0,9346,16050,10148,10130,23712,0,16042,6954,7364,10070,HydraMass
1824,1328,3094,3328,0,16860,1938,9694,4190,9758,12066,18792,0,0,5738,6874,6468,8058,11956,8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13908,14686,0,15476,0,0,0,14038,14992,0,HydraRush
1834,1326,3102,3576,0,0,2006,0,4098,4880,0,0,0,0,6878,7760,7644,9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraMass
2380,1492,3654,0,0,0,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272,0,0,Unknown
1830,1314,3104,17546,19724,0,4000,7250,3864,4668,10978,14522,16650,17398,11638,12626,0,0,14252,5616,7198,9130,18034,0,0,16576,0,17790,0,0,0,22064,25498,25482,23334,19768,26118,21054,15576,16544,32064,16536,20644,0,20630,8534,8998,18230,ThreeHatchMuta
1844,1364,3108,3258,22002,0,1990,15226,4134,6580,8724,19024,23946,25750,11994,13186,0,0,14756,11346,17982,0,22900,0,0,18680,0,20148,0,0,0,27266,29208,31274,29186,42878,0,43958,9412,19244,0,10080,24262,0,14224,9840,11534,10276,HydraMass
1886,1406,3166,3348,0,0,2002,9236,4232,5694,14716,15206,16408,0,11410,13548,0,0,14340,6470,8370,10360,15052,0,0,16920,0,17996,0,0,0,0,0,0,0,0,0,0,12564,14814,0,13302,0,0,17554,11234,11604,14298,ThreeHatchMuta
1992,1416,3266,3456,27762,0,2220,12884,4500,5674,12310,22208,22456,24198,9728,11144,13970,21962,12598,9100,19734,0,21636,0,0,21228,0,22258,0,0,0,0,0,0,0,0,0,0,6846,19330,0,8322,27748,0,19288,7002,9244,7674,HydraMass
2938,1314,4466,4568,0,0,3268,0,2470,4264,5080,0,0,0,6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraMass
1840,1304,3114,3272,20642,0,1942,9108,4018,5402,13628,14448,16776,19574,6852,7620,7536,9208,15666,8518,10130,0,12772,0,15208,17166,0,18306,0,0,0,25280,0,0,0,0,0,0,13076,14316,13876,13754,18870,20866,18374,16944,22888,17656,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2284,1384,3740,4080,0,0,2432,9946,3616,5376,13686,0,0,0,7808,8500,11960,8750,0,8960,10556,13520,12464,0,22256,0,0,0,0,0,0,0,0,0,0,0,0,0,5966,0,15566,0,0,22228,0,6416,0,6864,HydraMass
3010,1454,4272,5848,0,0,3756,0,2556,9980,0,0,0,0,11852,0,0,0,0,8654,10310,0,12368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11480,0,0,0,0,0,0,4080,4502,12170,TwoHatchMuta
2062,1318,3308,4556,0,0,2400,8490,4344,5618,0,0,0,0,8172,9170,0,0,0,6862,8458,12504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7308,7732,0,HydraMass
1846,1320,3134,4018,0,0,2346,0,3932,4248,0,0,0,0,6116,0,0,0,0,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6640,7104,0,HydraMass
1594,1932,2868,0,0,0,2082,3480,3198,18864,20002,20214,0,0,4814,5740,5582,7674,15460,9078,10652,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21026,0,21786,21808,0,0,0,6306,6684,0,HydraRush
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3090,1410,4372,7056,20716,0,5354,9458,2640,4544,6678,19644,24350,25588,7568,8742,0,24436,10226,6746,11270,21500,13484,0,0,17664,0,18738,21488,23378,0,25516,0,0,0,21908,23194,23138,13438,14584,0,14192,20048,0,19906,7686,9334,17846,HydraMass
1638,2170,2908,3370,0,0,1942,9880,4448,5878,11756,16910,0,0,8196,9046,15134,11834,10792,7184,9794,17442,11658,0,13128,13182,0,14554,17452,0,0,0,0,0,0,0,0,0,12488,0,15316,15292,0,0,0,8754,9152,13208,HydraMass
2970,1394,4268,6796,0,0,5024,6874,2516,3998,10064,0,0,0,6592,7416,7304,11980,10926,7042,9188,0,12830,0,0,12720,0,0,0,0,0,0,0,0,0,0,0,0,9462,0,0,10220,0,0,0,9772,10164,0,HydraMass
1874,1340,3158,3940,0,17358,2496,12220,4658,6286,7758,12162,12708,14700,8956,11392,11524,9714,16758,8152,9748,0,17484,0,0,19040,0,21506,0,0,0,0,0,0,0,0,0,0,17270,18604,18002,18574,0,0,0,10572,10990,0,HydraMass
2120,1324,3424,8474,0,0,4796,5710,3262,4360,5218,11960,0,0,8918,10322,0,0,11670,7916,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,0,0,7602,0,0,13028,9218,9886,0,HydraMass
1842,1340,3112,7802,22986,0,3308,6152,3424,5780,12622,15052,21112,23002,9894,12964,14508,11786,19226,8932,10738,0,12728,0,0,19052,0,20248,0,0,0,25088,27200,27182,29298,0,0,0,9510,11626,16086,11618,16158,20724,16094,7290,7670,13638,HydraMass
2310,1366,3588,9048,19890,0,5088,8286,3270,4824,14438,16500,18864,20326,6646,7434,7390,21354,14624,8422,10068,11958,13752,0,0,16180,0,17252,21214,23180,0,22928,25218,27130,24622,19854,22390,20834,14466,16314,21634,15206,16786,28070,19926,10116,10604,19126,HydraMass
1916,1370,3196,7758,0,0,5942,0,3454,4794,6776,0,0,0,7952,10244,11434,9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050,8452,0,HydraMass
2986,1330,4284,7700,39452,0,5518,7588,2550,6372,8914,20158,28468,35870,11326,13228,12788,12762,26114,7308,9404,11344,13334,0,0,35440,0,37302,0,0,0,43492,51752,50676,45182,43518,0,0,33194,34112,0,34100,38818,0,38152,3780,4270,49304,ThreeHatchMuta
3754,1376,5026,6652,15980,0,4752,8238,2576,2788,6862,8154,12472,14814,0,0,0,0,0,6058,7608,9470,18700,0,18670,11738,14176,14048,0,0,0,0,0,0,0,0,0,0,10686,11396,0,11784,15434,0,15832,8534,8932,0,ThreeHatchMuta
1818,1332,3136,7678,0,0,4730,9486,3204,4316,5932,7504,11666,14690,8086,9036,11336,8786,15076,6660,11766,0,16822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12640,13524,13722,13710,19696,18288,18296,0,0,0,HydraMass
3134,1330,4390,5850,0,0,3384,0,2580,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5836,0,0,Unknown
2202,1290,3464,3824,24640,0,2514,10754,3116,4946,10068,11382,15762,18246,9474,10370,0,0,13126,7998,10104,0,12074,0,0,17784,0,22654,0,0,0,27346,30694,0,28734,0,0,0,14072,17796,0,15098,24130,0,24120,11492,11932,0,HydraMass
2958,1322,4226,0,0,0,4298,0,2582,5138,0,0,0,0,6020,6680,0,6920,0,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7782,8310,0,HydraMass
3146,1304,4432,6640,0,0,5322,8156,2640,5800,6340,10222,10928,0,8024,8902,14120,8694,0,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10818,11686,14084,11544,0,0,0,12808,0,0,HydraMass
1616,2156,2874,3176,0,0,1856,15400,4258,7134,0,0,0,0,8072,8792,10502,8770,17606,13584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14392,0,0,15114,0,0,0,16072,16558,0,HydraMass
3036,1308,4338,6190,0,0,3536,4306,2748,4208,0,0,0,0,0,0,0,0,0,5784,7572,9432,11284,0,10636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362,5978,0,ThreeHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1976,1396,3308,0,0,0,6174,0,3400,4452,6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2970,1346,5810,8414,19386,0,5642,8354,2556,3944,5310,7302,12836,13770,9592,11544,14866,12920,14678,8122,11444,0,14292,0,0,15876,0,17084,0,0,0,20884,22558,22516,24594,0,0,0,6622,10956,13418,7326,19428,19460,11470,9386,9872,28024,HydraMass
1936,1556,3240,0,0,0,5778,6430,3146,4430,6840,0,0,0,7248,8142,10134,8170,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,9224,0,0,0,0,7690,0,0,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2862,1334,4150,11820,0,0,6814,0,2424,4026,5382,6932,0,0,8582,10414,0,0,0,8180,10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8306,9098,0,9028,0,0,0,7270,7670,10336,HydraMass
3018,1362,4306,0,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508,4934,0,Unknown
2385,1465,3675,10090,0,0,5555,9375,3955,4945,8670,0,0,0,7070,11500,12150,9770,0,15105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,6895,0,HydraMass
0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2820,1326,4106,7786,0,0,4580,5624,2444,4832,5468,0,0,0,7308,9486,12546,10938,11524,6916,18818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6064,6492,0,HydraMass
2916,1366,4156,6586,0,0,4514,6334,2488,3970,8808,0,0,0,6612,8138,9214,7436,13398,5920,12298,0,14326,0,0,16954,0,0,0,0,0,0,0,0,0,0,0,0,7778,11044,0,8468,0,0,13746,8746,9860,14600,HydraMass
1764,1274,3154,8580,17220,0,5712,7342,3368,3936,4178,5188,16504,17100,8632,11300,0,0,11812,7194,11570,0,14342,0,0,14026,0,15270,0,0,0,0,0,0,0,0,0,0,7182,14066,0,7920,0,0,12204,6492,7074,0,HydraMass
3976,1328,5268,5454,0,0,4108,0,2578,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,5288,0,Unknown
1806,1354,3074,3520,0,0,2236,4206,4922,5698,10820,11626,17748,19794,7876,11900,16088,13778,13168,6474,8004,9862,9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15204,0,16072,19560,0,16486,0,12154,12522,0,HydraMass
2996,1330,4250,13894,20524,12742,5142,8144,2548,4062,4468,9096,9624,10160,8026,8998,13916,12352,11656,6446,8002,0,10072,0,0,16830,0,18108,0,0,0,26392,0,0,0,20932,22312,22294,11738,12542,12504,12478,23444,17300,17282,5944,6304,22900,ThreeHatchMuta
0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1868,1332,3124,3586,21110,0,2330,7308,3834,4862,11374,11764,12146,12884,7842,9604,32986,24990,10530,6812,10108,0,13450,0,0,15884,24638,16908,0,0,0,18802,21648,26554,21630,25890,27412,27386,5308,14870,24984,6060,18930,32972,6110,20962,23412,0,HydraMass
2924,1312,4538,0,0,0,5642,7488,2568,3964,5446,12620,13978,0,6796,8862,9094,7508,0,10770,12442,0,15822,0,0,13158,0,14390,0,0,0,0,0,0,0,0,0,0,9662,10534,0,10516,0,0,0,0,0,0,HydraMass
1572,2152,2832,3146,0,0,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1598,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1592,2100,2854,3216,0,0,1942,9974,3840,4970,9574,9770,0,0,7670,9646,0,0,10616,6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7018,7488,0,HydraMass
1820,1306,3106,3484,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1930,1378,3218,4048,20256,0,2404,10746,3592,5506,10080,10982,12118,21280,0,0,0,0,0,8100,9774,11652,11740,18956,12188,15582,0,17970,24262,26542,0,0,0,0,0,0,0,0,6616,12162,0,7482,16316,0,7618,23522,0,0,ThreeHatchMuta
3052,1366,4320,5876,0,0,4094,7904,2514,4030,8278,9098,12380,16350,9342,10138,13986,11666,0,5414,7006,16762,8940,0,9136,0,0,0,0,0,0,0,0,0,0,0,0,0,7396,8452,10584,8096,17236,17216,12184,10166,10872,0,ThreeHatchMuta
3028,1386,4328,8176,0,0,5776,6414,2534,4252,5462,13204,16350,0,7572,8512,8748,8486,14610,10938,0,0,0,0,0,17348,0,0,0,0,0,0,0,0,0,0,0,0,13258,14678,0,14666,0,0,0,5542,5964,0,HydraMass
1608,2144,2858,3170,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1624,2216,2888,3290,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1896,1350,3208,3304,0,0,2002,10270,4160,5688,0,0,0,0,6782,7672,7660,0,0,9188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460,10976,0,HydraMass
1852,1306,3100,0,0,0,0,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2958,1358,4234,7944,14440,0,5872,6146,2510,4534,5376,13154,14154,14560,7462,8424,0,0,11824,7174,9424,0,14106,0,0,11316,0,12438,0,0,0,14496,15860,18634,15906,0,0,0,8736,9516,0,9434,13694,0,13700,10080,10636,0,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3028,1410,4316,8160,17050,0,5640,7170,2562,4072,7006,13748,17674,20654,8414,11002,0,0,11670,7324,8856,0,12300,0,0,13328,0,14722,0,0,0,19106,22094,0,22080,0,0,0,6636,13300,0,7352,17474,0,7578,7142,8488,0,HydraMass
2952,1348,4300,6794,0,0,4880,5302,2510,3924,5870,0,0,0,0,0,0,0,0,7462,9054,11354,11444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6924,7898,0,ThreeHatchMuta
2818,1316,4056,5024,24510,0,3182,12366,2406,9212,15226,20346,21924,23242,4974,5692,0,42806,13276,9866,13366,0,15614,0,0,20034,0,22660,0,0,0,24486,28182,29038,25762,0,0,0,15574,21038,43906,20462,26784,0,25178,12712,13176,22084,HydraRush
1582,1992,2854,3398,0,0,2194,0,4246,0,0,0,0,0,4908,5838,7238,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraRush
1832,1306,3090,7942,0,0,5672,9852,3930,4418,5234,0,0,0,9248,0,0,0,0,8562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,0,0,7536,0,0,0,7408,7776,0,HydraMass
1832,1324,3310,6136,0,0,4406,9720,3126,4528,7056,8666,0,0,8068,8858,0,8802,0,5790,7366,0,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ThreeHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1854,1346,0,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,1318,0,0,0,0,0,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2080,1326,3352,3630,0,0,2210,0,4062,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2056,1280,3356,0,0,0,0,0,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1848,1348,3132,0,0,0,0,0,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2044,1314,3394,5696,24026,0,3812,6952,3080,4210,9060,15228,17592,17732,0,0,0,0,0,5116,6658,10594,8582,15832,8612,19994,0,22008,0,0,0,26986,0,0,0,0,0,0,15392,16852,0,16858,22034,0,18812,9026,9404,0,ThreeHatchMuta
1850,1338,3108,9006,0,0,4068,9062,2978,12526,15132,16718,16892,0,11218,12824,17516,15336,13878,6854,8534,10960,18064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20494,0,0,0,0,0,0,4974,5372,0,TwoHatchMuta
2174,1320,3438,3600,39174,0,2306,14108,3852,9926,18722,38516,40650,41636,9234,11748,15690,14140,12232,4340,5978,7870,20750,0,0,35166,0,36876,0,0,0,39218,43516,41144,45250,49348,51092,50394,25604,29792,54430,27556,34078,0,29814,4950,5316,0,TwoHatchMuta
1592,2054,2870,3432,0,0,2034,2144,4268,11196,0,0,0,0,0,0,0,0,0,4438,5970,7842,7894,0,12112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7830,8408,0,TwoHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2938,1164,4252,0,0,0,0,0,2680,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2924,1210,4192,0,0,0,0,0,2668,3930,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1002,1764,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1866,1342,3240,21230,0,0,4642,7340,3134,4388,12028,15568,19622,20148,5930,8116,11514,7436,11216,6106,21366,0,25658,0,0,17250,0,19672,0,0,0,22600,24612,24122,26406,21834,23216,23192,17216,19028,0,18110,25426,0,22610,5328,5956,0,HydraMass
1852,1344,3102,8230,17674,22280,5760,7730,2994,4440,5396,15518,17250,22486,8670,10270,0,0,11326,7794,11146,0,15868,0,0,14242,0,15418,0,0,0,20760,23008,24992,22322,19536,21760,21774,6504,12302,0,7330,18992,0,12442,6982,7420,22662,HydraMass
