@RELATION Starcraft_TvZ_Zerg

@ATTRIBUTE ZergPool INTEGER
@ATTRIBUTE ZergOverlord INTEGER
@ATTRIBUTE ZergZergling INTEGER
@ATTRIBUTE ZergZerglingSpeed INTEGER
@ATTRIBUTE ZergCrackling INTEGER
@ATTRIBUTE ZergBurrow INTEGER
@ATTRIBUTE ZergGas INTEGER
@ATTRIBUTE ZergSecondGas INTEGER
@ATTRIBUTE ZergSecondHatch INTEGER
@ATTRIBUTE ZergThirdHatch INTEGER
@ATTRIBUTE ZergFourthHatch INTEGER
@ATTRIBUTE ZergFifthHatch INTEGER
@ATTRIBUTE ZergSixthHatch INTEGER
@ATTRIBUTE ZergSeventhHatch INTEGER
@ATTRIBUTE ZergHydraDen INTEGER
@ATTRIBUTE ZergHydra INTEGER
@ATTRIBUTE ZergHydraRange INTEGER
@ATTRIBUTE ZergHydraSpeed INTEGER
@ATTRIBUTE ZergLurker INTEGER
@ATTRIBUTE ZergLair INTEGER
@ATTRIBUTE ZergSpire INTEGER
@ATTRIBUTE ZergMutalisk INTEGER
@ATTRIBUTE ZergScourge INTEGER
@ATTRIBUTE ZergAirAttack INTEGER
@ATTRIBUTE ZergAirArmor INTEGER
@ATTRIBUTE ZergQueenNest INTEGER
@ATTRIBUTE ZergQueen INTEGER
@ATTRIBUTE ZergHive INTEGER
@ATTRIBUTE ZergGreaterSpire INTEGER
@ATTRIBUTE ZergGardian INTEGER
@ATTRIBUTE ZergDevour INTEGER
@ATTRIBUTE ZergUltraliskCavern INTEGER
@ATTRIBUTE ZergUltralisk INTEGER
@ATTRIBUTE ZergUltraliskArmor INTEGER
@ATTRIBUTE ZergUltraliskSpeed INTEGER
@ATTRIBUTE ZergDefilerMound INTEGER
@ATTRIBUTE ZergDefiler INTEGER
@ATTRIBUTE ZergConsume INTEGER
@ATTRIBUTE ZergevoDen INTEGER
@ATTRIBUTE ZergMeleeWeapons1 INTEGER
@ATTRIBUTE ZergRangeWeapons1 INTEGER
@ATTRIBUTE ZergGroundArmor1 INTEGER
@ATTRIBUTE ZergMeleeWeapons2 INTEGER
@ATTRIBUTE ZergRangeWeapons2 INTEGER
@ATTRIBUTE ZergGroundArmor2 INTEGER
@ATTRIBUTE ZergCreep INTEGER
@ATTRIBUTE ZergSunken INTEGER
@ATTRIBUTE ZergSpore INTEGER
@ATTRIBUTE midBuild {TwoHatchMuta,ThreeHatchMuta,HydraRush,Standard,HydraMass,Lurker,Unknown}

@DATA
3080,1235,4855,8670,0,0,4640,6515,2625,4345,11340,13310,13915,14045,7260,9160,0,14910,9805,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14385,0,0,0,0,0,0,5135,6665,0,HydraMass
3068,1416,4470,0,0,0,3518,5516,2608,8834,11604,12450,0,0,5808,7840,0,14216,8658,4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12488,0,13160,13280,0,0,0,5032,5586,0,Lurker
3045,1395,4370,7545,0,0,4520,4720,2685,4630,12130,16785,17515,18150,11145,12825,17840,15745,13700,6150,7855,9820,14430,0,0,17310,0,18310,20250,0,0,0,0,0,0,0,0,0,12960,18375,13825,14335,0,20225,20220,5460,5845,0,ThreeHatchMuta
2815,1355,4120,7080,30045,30040,5160,6780,2505,2690,3220,4470,15630,19010,12555,13655,19990,16505,15070,6655,8465,10355,10340,29810,0,20820,0,21995,24400,26610,0,27955,0,29725,0,29800,0,0,17330,28710,19965,19965,0,25665,25670,6190,6585,0,ThreeHatchMuta
3005,1395,4445,8635,0,0,4315,6455,2545,4165,0,0,0,0,14105,0,0,0,0,5895,7625,10895,12145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5020,7855,0,ThreeHatchMuta
3095,1370,4675,30575,28990,0,3695,5620,2670,7825,12170,14545,15815,16410,6140,8020,12970,13025,9145,5330,0,0,0,0,0,16950,0,18165,0,0,0,24020,25530,25490,29030,20195,22120,21305,12700,29685,13610,13610,43740,19205,19200,5710,6165,0,Standard
3215,1205,4760,9560,32120,0,4385,6100,2640,4270,12120,14115,14285,21135,7065,9605,18270,14090,10160,5735,22330,24945,31235,0,0,16600,0,17710,24410,26585,0,0,0,0,0,19555,20650,20540,15245,0,15960,15950,0,20300,20280,5545,7675,0,HydraMass
2350,1395,3615,0,0,0,3765,5665,3225,4710,14955,15825,19520,20450,9790,11385,16215,13645,12360,7130,8675,10650,10615,38320,0,30180,0,31375,36410,0,0,33325,34800,34820,37210,0,0,0,12795,33335,13805,16190,37450,22535,23725,5420,6075,0,ThreeHatchMuta
3818,1682,0,0,0,12602,1326,12260,3300,9884,11256,11888,16556,18964,6024,7730,39618,13872,8712,5074,16826,20316,19050,0,0,16972,0,18066,19900,22892,0,37554,0,39080,0,0,0,0,12118,0,13500,34890,0,18124,0,7950,8362,0,Lurker
3050,1210,4870,8705,0,6905,5020,6575,2560,4265,10705,13130,13880,18380,7280,9090,16575,14575,10105,6395,0,0,0,0,0,17370,0,18445,0,0,0,20615,23870,0,0,20580,22840,22880,14045,15250,15235,15230,16215,16205,20635,4845,5685,0,HydraMass
3265,1220,4620,25950,0,0,3835,6120,2630,13115,16395,22075,22115,23315,6505,8545,25975,17175,9250,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18230,0,19395,23460,0,23525,28240,4710,5210,0,Lurker
3248,1360,0,0,0,0,3626,5016,2566,7446,9682,11454,14308,20554,6464,8260,13286,13302,9032,5054,15556,0,0,0,0,15536,0,16620,0,0,0,18442,19820,20044,22126,0,0,0,12314,20204,13146,14550,22158,18344,20232,5120,5526,0,Standard
3114,1504,6526,0,0,4410,1226,3584,2238,8838,9154,12742,13644,15206,6050,8244,0,15378,8782,4996,0,0,0,0,0,19726,0,20900,0,0,0,23094,0,0,0,23058,0,24200,12710,21436,13964,13948,0,19966,19962,4458,5046,0,Lurker
3200,1390,7370,0,0,5700,1545,3775,2385,10650,0,0,0,0,6030,6900,12805,10350,8975,5575,11795,13890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,12510,0,0,0,0,4505,5190,0,Lurker
2946,1370,4232,24356,0,0,3446,7038,2538,9922,16282,22250,23144,24016,10016,11836,17494,15398,13242,5204,6970,8828,16684,0,0,17472,0,18746,20760,23628,0,0,0,0,0,25686,26796,27676,15388,0,16512,0,0,0,0,4806,6084,0,TwoHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3102,1412,4500,13074,0,0,3854,5746,2710,9916,12582,13952,0,0,8936,10032,0,0,11600,5388,6922,8870,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266,0,0,14228,0,0,0,6072,6642,0,TwoHatchMuta
1576,2176,2826,13576,0,0,1824,3900,3584,11304,13950,0,0,0,9998,0,0,0,0,5296,6980,8856,0,9194,9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,6432,0,TwoHatchMuta
2728,1352,4002,4508,20080,0,2146,3126,1892,9994,15992,24674,24904,33100,9926,11638,0,0,13070,5434,7012,8920,16406,9688,0,16320,0,17856,0,0,0,0,0,0,0,19688,20966,20742,11716,0,0,14096,0,0,18684,6648,7294,0,TwoHatchMuta
1650,2014,2912,5168,0,0,2148,3752,3658,3824,0,0,0,0,0,0,0,0,0,5566,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ThreeHatchMuta
1556,2150,2896,0,0,0,1798,3550,3226,8500,8626,15190,17498,0,10998,12302,15962,14358,14036,5066,6634,8512,13316,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16228,17022,17042,16984,0,0,0,6152,6654,0,TwoHatchMuta
1672,2180,2984,16468,0,0,1956,4054,4002,9766,15502,16420,17494,20996,0,0,0,0,0,5476,7022,8894,0,8950,13026,21336,0,22954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6854,9090,0,TwoHatchMuta
2980,1356,4258,4888,0,0,3478,6304,2498,9368,12534,15354,15474,16046,10620,12180,0,0,13402,5324,7138,9108,16860,9458,0,21402,0,24718,0,0,0,0,0,0,0,0,0,0,16628,17556,0,17408,21566,0,21512,7544,7964,0,TwoHatchMuta
3866,1376,5332,6618,19102,0,4202,5908,2562,3446,10182,10774,17348,24108,9446,10712,0,0,12036,5646,7180,9056,12992,0,0,11980,19980,13896,0,0,0,19766,23006,24700,21462,15812,16866,16944,6750,21440,0,7554,25996,0,11912,6170,6556,0,ThreeHatchMuta
3010,1376,4304,11802,17812,0,1510,5132,2542,4390,4486,12026,24346,0,7312,10428,0,0,12214,6540,8094,9966,13722,0,0,14130,0,15642,17578,19434,0,23682,27206,0,25338,17830,19414,19394,13130,14842,0,14050,21478,0,21468,6930,7672,0,HydraMass
3028,1382,4286,10506,22198,0,3538,6216,2584,10030,11512,14272,23776,24510,8744,10804,15452,13600,12028,4832,6392,8236,10848,8270,0,17958,0,19874,0,0,0,22214,0,23824,27200,0,0,0,9418,20254,19044,10180,0,25778,15082,5558,5932,0,TwoHatchMuta
2996,1370,4288,7062,26138,0,4996,5822,2536,4546,9038,13670,13998,14522,7082,11848,0,0,13376,6436,7982,9846,14804,0,0,21464,0,22630,0,0,0,0,0,0,0,24538,26498,26486,15804,16968,0,16936,25404,0,23148,5630,7646,0,HydraMass
3138,1384,4486,7354,0,0,4956,6364,2612,4306,0,0,0,0,7118,10866,0,0,0,6288,7884,9774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,7980,0,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3080,1428,4488,12928,19098,0,3870,6290,2634,9884,10522,14486,15632,23380,8832,10720,0,0,11780,5274,6860,8720,13592,8748,0,15706,0,17248,0,0,0,26518,28878,30298,27928,19368,20724,20700,14754,20770,0,15658,24814,0,19760,6972,7374,0,TwoHatchMuta
2434,1344,3728,16094,20536,0,4822,6210,3280,4382,16660,24126,24586,0,7368,8034,10376,8672,14186,6230,0,0,0,0,0,17456,0,18680,0,0,0,0,0,0,0,20574,22980,23200,10206,0,10948,14998,0,0,17482,6186,6576,11264,HydraMass
1610,2170,2880,0,0,0,1824,0,3236,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1876,1408,3160,23322,27406,0,3966,6314,3712,13660,14562,15846,22728,24096,8090,10522,17686,13532,11096,5324,6866,8732,18676,9248,0,24318,0,25560,0,0,0,27432,0,0,0,0,0,0,16104,27790,17706,18014,0,21812,23008,7528,8924,0,TwoHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2886,1308,4214,11606,29450,0,5206,6372,2466,3866,10804,11400,19432,24584,7552,8862,0,0,10536,6846,8414,10354,13422,0,0,17862,0,18884,0,0,0,26778,28422,31366,28412,21618,23172,22708,13102,14872,0,14582,19572,0,19564,6676,7082,0,HydraMass
2954,1308,5538,23274,21544,0,3454,5612,2612,13696,15192,16792,21570,22714,9674,10644,16060,12906,12300,4858,6594,8508,16746,8758,0,17956,0,19038,0,0,0,23254,25916,28210,25932,0,0,0,13614,23172,18804,14386,28730,0,18848,5584,6018,0,TwoHatchMuta
3098,1310,4376,7478,0,0,1568,4882,2582,4068,14564,0,0,0,7282,8684,0,0,13566,6622,8608,10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13814,15134,0,15126,0,0,0,6654,7052,0,HydraMass
2390,1282,3652,7062,18880,0,1544,4874,3138,4136,11394,12248,19970,20408,10676,11452,0,0,13460,6322,8114,9984,17018,0,0,14822,0,16478,0,0,0,26562,30132,32736,28546,18906,21692,21682,12678,13486,26570,13382,19846,0,19836,7238,9792,28346,ThreeHatchMuta
4086,1286,6202,8434,0,0,1464,5054,2560,3358,9052,0,0,0,0,0,0,0,0,6972,8506,10402,0,0,0,13024,0,0,0,0,0,0,0,0,0,0,0,0,6582,7318,0,7308,12186,0,12178,5494,5882,0,ThreeHatchMuta
4340,1380,5764,10666,16466,0,1626,4814,2660,3642,10044,16182,21026,0,0,0,0,0,0,6240,7774,9650,18320,0,0,12104,0,14592,0,0,0,16488,17856,17832,19878,0,0,0,6974,8252,0,8226,13804,0,13794,5438,5818,0,ThreeHatchMuta
3012,1332,4470,5586,0,0,4268,6250,2618,4162,0,0,0,0,7318,0,0,0,0,6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HydraMass
3706,1300,5430,6580,0,0,4690,6142,2502,3374,0,0,0,0,0,0,0,0,0,6124,7764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066,0,0,7968,0,0,0,7462,7842,0,ThreeHatchMuta
4060,1442,5748,0,0,0,0,0,2656,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932,5412,0,Unknown
3102,1326,4370,8068,18464,0,4708,5430,2546,4070,10950,11810,20238,21886,9748,11484,0,0,12302,6052,7680,9564,15128,0,0,15020,0,16286,0,0,0,21486,24142,25234,22784,18486,21792,19692,6808,15028,0,7528,19082,0,13752,5724,6494,0,ThreeHatchMuta
1600,2210,2884,6936,0,0,1896,3718,3456,0,0,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,6078,0,Unknown
1638,2242,2892,15284,23612,0,1914,4034,3724,12282,14370,16340,16486,17838,11152,13716,0,0,15764,5326,6960,8814,19816,9300,0,18446,0,19606,0,0,0,24402,26580,26650,26618,21560,23044,23002,15184,17160,48636,16438,23624,0,20794,5792,6208,45514,TwoHatchMuta
2990,1318,4268,0,0,0,5256,6872,2532,4018,8510,13088,0,0,0,0,0,0,0,6544,8202,10114,15952,10520,10466,10590,0,11674,13580,15628,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076,5548,0,ThreeHatchMuta
3026,1394,4274,0,0,0,0,0,2562,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,5418,0,Unknown
2968,1332,4314,20614,22146,0,5174,6634,2530,4054,10534,11910,20066,27450,29234,30120,33006,30194,0,6502,8128,10008,14924,0,0,10110,0,11280,13588,15524,16336,17770,20524,23198,20596,0,0,0,13068,19692,30172,19650,23748,0,23740,5066,5424,14230,ThreeHatchMuta
1708,2196,2974,12922,0,0,1762,3990,3532,10682,14402,21188,23390,24726,0,0,0,0,0,5470,7384,9228,13536,0,0,10058,0,11378,13250,15318,16018,16992,37110,33334,18484,0,0,0,11988,16500,0,14582,20950,0,29014,6676,7088,14808,TwoHatchMuta
3080,1328,4452,14034,20216,25284,1650,3696,2580,7658,10230,11674,23334,25302,9152,10570,0,0,12286,5794,7378,9252,17856,9338,0,16322,34134,17474,0,0,0,24228,28912,29000,26578,19302,20770,20804,11044,12204,0,11852,21764,0,16328,4538,4912,0,TwoHatchMuta
2952,1326,4280,5694,17862,0,3478,6650,2544,7318,11146,14312,15376,22464,9638,10588,0,0,13042,4958,6620,8608,15444,0,0,14216,0,15752,0,0,0,24592,0,0,0,17972,19030,18998,14244,21274,0,15006,0,0,22704,6684,7136,0,TwoHatchMuta
3046,1406,4496,9538,0,0,3560,5650,2646,6288,11970,13118,16422,0,9472,10226,0,0,12506,5122,6764,8696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9896,12630,0,11030,0,0,15096,4512,4882,0,TwoHatchMuta
2936,1318,4238,8884,13120,0,5014,5824,2524,4042,11806,21208,24528,24592,7196,8548,0,0,10060,6322,7888,0,12714,0,0,10228,0,11228,0,0,0,22734,25252,28012,24480,13112,14234,14214,11754,22678,0,12730,0,0,16740,5164,6002,0,HydraMass
2958,1436,4246,7354,13020,0,4870,6426,2484,4014,9104,16834,25140,28430,6694,8496,0,21814,9748,6208,7784,0,12132,0,0,9998,0,11110,0,0,0,16878,21346,21436,18444,13014,14158,14210,12222,16896,0,12990,21832,0,17014,7010,9174,21548,HydraMass
3020,1406,4284,10790,0,0,3712,5882,2614,5982,10770,14996,18092,27046,18926,19902,0,0,22012,5120,6724,8644,24364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10872,11606,0,11582,19934,0,19870,8092,8450,0,TwoHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3058,1340,4404,0,0,0,3728,6132,2536,6188,12492,0,0,0,11414,0,0,0,0,5098,6670,8556,0,9802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6894,8378,0,TwoHatchMuta
2984,1338,4382,10396,35774,0,3782,6164,2564,5876,13764,20862,27464,31964,11830,13746,21310,19498,18280,5206,6792,8668,24354,0,0,32660,0,33698,0,0,0,39024,0,0,0,36864,0,37952,20412,33414,21660,21680,35998,31392,33018,6728,7132,0,TwoHatchMuta
3038,1308,4468,16614,0,20986,3572,6034,2582,5708,14536,15862,16812,21072,14614,16010,0,0,17704,5030,6628,8562,18978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18234,20158,0,20136,0,0,0,6010,6424,0,TwoHatchMuta
1584,2168,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1618,2190,2900,0,0,0,1850,3108,4166,14326,15194,0,0,0,10094,11564,15278,13708,12922,5620,7162,9084,16580,9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14598,0,0,15394,0,0,0,7474,8020,0,TwoHatchMuta
1618,2196,2878,5440,17904,0,1960,3676,3634,13132,16612,20348,25576,26754,8932,10212,15770,14208,11574,4966,6522,8444,8632,0,0,11672,0,12928,0,0,0,24248,28616,25866,28758,14786,15820,15812,15244,25488,16754,16762,25810,20810,20824,7408,8756,0,TwoHatchMuta
1112,3408,2360,18208,0,0,3044,4918,6412,18188,18398,0,0,0,14410,16878,0,0,17846,10444,11982,13856,0,13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10960,11374,0,TwoHatchMuta
0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2992,1376,4388,15430,25018,10146,3436,6734,2506,5222,9138,15308,19328,22898,10160,12090,0,0,13230,4874,6594,8540,17196,0,0,14102,0,15136,16998,19584,0,0,0,0,0,17064,18168,18098,23024,26140,0,24598,30174,0,28852,5466,5868,0,TwoHatchMuta
3104,1424,4714,12640,14678,0,3852,5702,2792,5316,10118,17832,21928,21968,8854,9790,0,0,11414,5150,6706,8564,11808,0,0,11300,0,12554,14670,16598,16688,20688,23614,0,23648,14794,15892,15878,13042,21902,0,14020,0,0,19162,5950,6300,18410,TwoHatchMuta
2530,1376,3786,0,0,0,0,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3892,1328,5344,12042,0,0,5004,5614,2530,3320,13094,14314,24754,0,7752,11978,0,0,12842,6368,7892,9778,18444,0,0,20740,0,21776,0,0,0,0,0,0,0,23862,0,0,12654,13664,0,13646,17766,0,13684,4836,5190,0,HydraMass
1594,2152,2876,5086,21968,0,1814,3564,3236,10660,15074,21238,0,0,9042,11296,0,0,13400,5184,6932,8784,16194,0,0,15034,0,16024,17908,0,0,0,0,0,0,17892,22032,20766,16170,0,0,16958,0,0,0,7762,8866,0,TwoHatchMuta
3036,1364,4306,0,0,0,0,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,Unknown
2958,1334,4362,5964,16832,0,4610,7560,2520,4094,9654,13136,21110,30208,7586,8984,0,0,10184,6480,15530,24300,17690,0,0,10422,0,11490,0,0,0,21194,22928,24966,22912,13838,14898,14864,16800,20680,0,17500,24958,0,21868,7976,8388,18508,HydraMass
1826,1314,3080,7248,15180,0,4872,7624,3344,4524,9690,13784,21484,23424,8702,9904,0,0,11430,7932,13982,0,15892,0,0,11798,30656,13334,0,0,0,23126,24490,24478,27076,15172,16588,16778,13724,30094,0,14774,0,0,21368,5996,6412,0,HydraMass
2994,1378,4272,0,0,0,4256,5584,2510,6108,0,0,0,0,0,0,0,0,0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5782,6556,0,Unknown
1602,2026,2872,7232,16566,0,2168,3372,4652,12544,13480,0,0,0,10898,12454,0,0,14280,6792,8474,10732,13548,0,0,13000,0,14042,0,0,0,0,0,0,0,16042,17360,17376,13990,0,0,0,0,0,0,8406,8818,0,TwoHatchMuta
3042,1350,4516,7078,14010,0,5182,5730,2582,4276,10290,17954,27300,29606,6934,8220,0,0,9978,6484,12058,0,14474,0,0,11074,0,12090,0,0,0,18236,19918,24374,19926,14002,15712,15116,8948,22740,0,9638,32248,0,15614,6040,6716,0,HydraMass
1790,1306,3102,19508,0,0,4060,6906,3322,15508,18020,20560,21092,25824,6666,7626,12076,10502,21002,5518,7064,9294,0,0,15888,29278,0,31158,0,0,0,0,0,0,0,0,0,0,9150,21968,26012,20600,0,30104,25904,5246,5656,10170,Standard
1894,1432,3180,13642,21024,0,5144,5746,2992,4246,11530,22528,23122,26918,10944,12182,0,0,14322,6734,8334,10234,12782,0,0,16560,0,17836,19688,22194,0,22126,24130,25474,23392,19768,21046,21036,14654,23234,0,15362,27590,0,19424,6410,6820,36276,ThreeHatchMuta
1812,1326,3080,0,0,0,0,0,3154,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1862,1394,3180,11902,0,0,3958,5550,3024,6638,10754,0,0,0,9132,11356,14384,12338,12046,5344,6870,8750,14774,0,0,16170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7376,7752,0,TwoHatchMuta
1844,1342,3128,11384,0,0,5254,5466,3364,4470,0,0,0,0,9092,9948,0,0,11610,7366,12516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710,5138,0,HydraMass
2894,1318,4148,6394,22624,0,4594,6104,2482,3794,14364,15274,25412,25558,7612,12372,0,0,13706,5886,7558,9482,15502,0,0,14848,0,17602,0,0,0,25598,0,0,0,20508,23526,22550,12018,0,0,13188,0,0,17220,4978,5636,0,ThreeHatchMuta
1624,2126,2892,3084,23644,0,1856,7182,4060,5896,12820,13426,16712,20182,0,0,0,0,0,7128,8944,10936,10828,14898,10798,20268,0,21300,24138,25988,0,0,0,0,0,23422,24430,24416,0,0,0,0,0,0,0,6550,7014,0,ThreeHatchMuta
1588,2174,2890,3114,0,0,1880,7760,4178,6116,0,0,0,0,13902,0,0,0,0,6524,8062,10930,10510,0,15912,0,0,0,0,0,0,0,0,0,0,0,0,0,8792,0,0,0,0,0,0,7138,7532,9496,ThreeHatchMuta
2848,1296,4160,0,0,0,0,0,2402,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8188,8540,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1830,1350,3102,3536,0,0,2238,0,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1580,2236,2874,0,0,0,1970,3642,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2902,1342,4238,6468,0,0,4470,6308,2488,3968,10476,0,0,0,10026,13212,0,0,14312,5830,7488,9424,0,0,0,13574,0,14638,0,0,0,0,0,0,0,0,0,0,12572,0,0,13556,0,0,0,5008,5564,0,ThreeHatchMuta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2978,1362,4330,6434,16544,0,4672,6622,2508,4160,9840,11690,16074,0,9618,11598,0,0,12276,6010,7538,9464,15678,0,0,13560,0,14674,0,0,0,18270,0,19878,0,16634,17670,17638,10516,17022,0,11982,0,0,16982,8524,8928,0,ThreeHatchMuta
2898,1344,4214,0,0,0,4438,0,2478,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2978,1362,4268,6624,0,0,4702,5902,2510,3904,9644,10760,0,0,7758,10734,0,0,12918,6060,7636,9544,0,0,0,14568,0,0,0,0,0,0,0,0,0,0,0,0,10678,0,0,11850,0,0,0,5810,6196,0,ThreeHatchMuta
2964,1382,4238,6616,19506,0,4828,6444,2644,3870,10160,11272,18674,20262,10232,12180,0,0,12916,6294,7946,9980,14556,0,0,13434,0,14524,0,0,0,22690,26096,28058,24302,19010,20884,20210,10814,30488,0,11536,0,0,17332,5458,6026,0,ThreeHatchMuta
2848,1336,4136,10864,21942,9358,4202,6228,2406,4082,9934,11760,20164,23954,9422,10276,0,0,11982,5632,7156,9016,15934,0,0,11808,13532,13478,0,0,0,20212,24926,22764,25508,15638,16748,16762,6528,21300,0,7276,25532,0,12882,5228,5572,0,ThreeHatchMuta
1806,1366,3062,5240,0,0,3336,6800,2960,0,0,0,0,0,0,0,0,0,0,4784,6306,8152,0,11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,TwoHatchMuta
1834,1316,3164,5332,0,0,3526,7146,2968,0,0,0,0,0,0,0,0,0,0,4756,6404,8310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoHatchMuta
3062,1330,4374,4476,16242,0,2948,7580,2670,10482,14692,0,0,0,0,0,0,0,0,5164,6920,8852,13618,9508,0,12738,0,13772,0,0,0,16288,18338,17644,0,0,0,0,12068,0,0,12834,0,0,17152,7400,8238,0,TwoHatchMuta
