@RELATION Starcraft_TvT_Terran

@ATTRIBUTE TerranDepot INTEGER
@ATTRIBUTE TerranGas INTEGER
@ATTRIBUTE TerranSecondGas INTEGER
@ATTRIBUTE TerranExpansion INTEGER
@ATTRIBUTE TerranSecondExpansion INTEGER
@ATTRIBUTE TerranThirdExpansion INTEGER
@ATTRIBUTE TerranFourthExpansion INTEGER
@ATTRIBUTE TerranBarracks INTEGER
@ATTRIBUTE TerranSecondBarracks INTEGER
@ATTRIBUTE TerranThirdBarracks INTEGER
@ATTRIBUTE TerranMarine INTEGER
@ATTRIBUTE TerranMedic INTEGER
@ATTRIBUTE TerranFirebat INTEGER
@ATTRIBUTE TerranBunker INTEGER
@ATTRIBUTE TerranAcademy INTEGER
@ATTRIBUTE TerranStem INTEGER
@ATTRIBUTE TerranComsat INTEGER
@ATTRIBUTE TerranEbay INTEGER
@ATTRIBUTE TerranTurret INTEGER
@ATTRIBUTE TerranInfantryAttack1 INTEGER
@ATTRIBUTE TerranInfantryArmor1 INTEGER
@ATTRIBUTE TerranInfantryAttack2 INTEGER
@ATTRIBUTE TerranInfantryArmor2 INTEGER
@ATTRIBUTE TerranFactory INTEGER
@ATTRIBUTE TerranSecondFactory INTEGER
@ATTRIBUTE TerranThirdFactory INTEGER
@ATTRIBUTE TerranMachineShop INTEGER
@ATTRIBUTE TerranSiege INTEGER
@ATTRIBUTE TerranMines INTEGER
@ATTRIBUTE TerranVulture INTEGER
@ATTRIBUTE TerranTank INTEGER
@ATTRIBUTE TerranGoliath INTEGER
@ATTRIBUTE TerranArmory INTEGER
@ATTRIBUTE TerranSecondArmory INTEGER
@ATTRIBUTE TerranMetalAttack1 INTEGER
@ATTRIBUTE TerranMetalArmor1 INTEGER
@ATTRIBUTE TerranMetalAttack2 INTEGER
@ATTRIBUTE TerranMetalArmor2 INTEGER
@ATTRIBUTE TerranStarport INTEGER
@ATTRIBUTE TerranControlTower INTEGER
@ATTRIBUTE TerranWraith INTEGER
@ATTRIBUTE TerranCloak INTEGER
@ATTRIBUTE TerranDropship INTEGER
@ATTRIBUTE TerranValkyrie INTEGER
@ATTRIBUTE TerranScienceFacility INTEGER
@ATTRIBUTE TerranVessel INTEGER
@ATTRIBUTE TerranGhost INTEGER
@ATTRIBUTE TerranNuke INTEGER
@ATTRIBUTE TerranBattlecruiser INTEGER
@ATTRIBUTE TerranAirAttack INTEGER
@ATTRIBUTE TerranAirArmor INTEGER
@ATTRIBUTE midBuild {Bio,TwoFactory,VultureHarass,SiegeExpand,Standard,FastDropship,Unknown}

@DATA
1368,2354,11402,9554,0,0,0,2110,0,0,3374,0,0,0,0,0,0,11798,14392,0,0,0,0,3690,4568,5268,5884,8118,0,5404,8126,13022,11720,0,0,0,0,0,11592,0,12724,0,0,0,0,0,0,0,0,0,0,TwoFactory
1374,2364,11458,8866,12586,19078,0,2098,8774,12044,3336,0,21482,0,9444,0,11420,12346,15128,0,0,0,0,3574,4476,14358,5434,7562,6114,4966,6172,11988,10142,0,12102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1222,2450,12432,9348,11236,18114,18786,1948,0,0,3212,0,0,0,13156,0,15106,0,0,0,0,0,0,3696,4414,5132,5226,9458,7466,5782,9452,9794,6876,0,12856,0,0,0,11960,13102,0,0,14698,0,0,0,0,0,0,0,0,TwoFactory
1456,2636,11578,5052,7752,11488,11668,2282,10254,13422,10902,0,0,0,13732,0,16904,13806,14780,0,0,0,0,4036,5842,6254,13500,18184,14950,12352,14906,6964,5342,11950,8628,13284,13316,21112,10562,11718,0,0,12896,0,11866,60958,0,0,28406,31326,31342,TwoFactory
1472,2108,10186,8278,12256,14642,15254,2684,9020,21418,10674,0,0,0,9426,0,10728,8920,9986,0,0,0,0,3966,5238,5832,5308,8022,0,62926,6122,6756,5394,21244,6688,14292,9630,42126,5334,6412,20368,20382,7032,0,14990,0,42148,52850,21204,23062,34186,TwoFactory
1382,2472,17740,14518,17652,22458,0,2200,6434,17186,3486,0,0,0,20408,0,22310,16612,18084,0,0,0,0,3882,13716,18720,7874,11286,0,5164,8576,20058,18002,0,0,0,0,0,5580,6776,6762,7634,15332,0,0,0,0,0,0,0,0,VultureHarass
1446,2590,19400,17308,19370,19904,20522,2174,0,0,4250,0,0,0,8442,0,9814,9408,10426,0,0,0,0,3910,7712,22828,5280,6052,0,0,5892,7040,5624,0,10326,16154,0,0,15922,17374,0,0,18120,0,0,0,0,0,0,0,0,SiegeExpand
2380,4090,0,0,0,0,0,1405,3125,3840,4130,6125,5350,0,4030,5985,8825,0,0,0,0,0,0,7340,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,8835,0,10225,0,0,0,0,0,0,0,0,0,0,Bio
1435,2505,0,0,0,0,0,2310,0,0,4240,0,0,4405,0,0,0,0,0,0,0,0,0,3820,7585,9945,0,0,0,5085,0,0,11955,0,0,0,0,0,5610,7540,0,0,8425,0,0,0,0,0,0,0,0,VultureHarass
1475,2525,16610,8215,10175,12975,14360,2180,3435,3895,4015,0,0,0,16700,0,18540,9825,12310,0,0,0,0,3795,12540,18205,6765,8465,0,0,7430,16635,13325,0,0,0,0,0,5085,8140,6270,8910,12090,0,0,0,0,0,0,0,0,Bio
1425,2040,13290,11350,17810,18660,19605,2855,10135,16835,0,0,0,0,8170,0,9885,8120,9325,0,0,0,0,4265,5650,10500,5695,10435,0,0,7585,6970,5710,0,16235,25400,0,0,5630,6740,0,0,7390,0,25475,0,0,0,0,0,0,FastDropship
1576,1998,14902,10182,14162,17294,24196,2756,18860,0,0,0,0,0,10932,0,12936,7348,8376,0,0,0,0,4124,4954,6260,5450,6350,0,0,6314,6808,5542,30814,19336,43320,33528,47362,6728,7848,20238,18890,8744,0,28902,53582,0,0,31534,24884,28946,TwoFactory
1396,2016,17184,12620,14888,16326,16506,2758,4026,46288,4372,0,0,0,11250,0,12646,9012,10086,0,0,0,0,4148,5402,19666,6474,7192,0,33484,7246,9048,5496,25308,22174,0,47366,0,5814,8008,6896,0,9310,26556,22148,0,0,0,26538,31022,32270,Bio
1410,2455,14620,12750,22960,26090,0,2165,4535,6135,3410,0,0,0,13960,0,15325,12460,14740,0,0,0,0,3650,16505,16990,9890,10910,0,0,10895,6220,4945,0,0,0,0,0,6405,11550,7635,12190,19495,0,0,0,0,0,0,19605,0,FastDropship
1435,2535,16260,13845,18080,24765,0,2025,12530,0,3265,0,0,0,15180,0,16495,6490,7545,0,0,0,0,3725,14775,17770,4975,5960,0,22720,5610,19230,17750,17890,23110,0,0,0,4980,6155,8145,10400,6780,0,0,0,0,0,0,0,0,FastDropship
1380,2390,11300,9135,15780,17825,19440,2145,16120,32925,3385,0,0,0,7430,0,8845,6955,7950,0,0,0,0,3600,11205,12170,5870,10285,0,4860,9290,8490,7205,28705,49675,0,0,0,4870,5965,6590,6705,16160,33360,27660,0,52655,0,29305,22755,30010,VultureHarass
1440,2465,13580,8355,17095,17915,21615,2070,9350,0,3350,0,0,0,8870,0,10320,10170,11315,0,0,0,0,3715,13175,16445,5950,11375,0,5315,9380,0,23765,24795,0,0,0,0,4985,6140,6095,6785,15835,0,28960,57445,0,0,35825,27120,26620,FastDropship
1440,2660,0,10915,0,0,0,2230,0,0,3595,0,0,0,0,0,0,0,0,0,0,0,0,3970,4710,7690,5225,0,6740,5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1385,2620,0,0,0,0,0,2225,0,0,3470,0,0,0,0,0,0,0,0,0,0,0,0,4200,5260,0,5615,0,9085,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1386,2522,14604,9962,12544,13310,15196,2126,7568,8944,7998,0,0,0,18234,0,24590,9906,10882,0,0,0,0,3698,4538,12998,4988,16338,0,0,17114,6198,4946,21276,6290,13074,0,0,5900,7038,21920,21880,7674,0,24972,0,0,0,29740,24250,26824,TwoFactory
1432,2548,10230,5018,7228,15260,19268,2156,34606,0,0,0,0,0,20728,0,22100,7086,8046,0,0,0,0,3776,9408,16240,5498,6396,0,0,6110,17786,16156,20680,18990,22998,24978,0,5402,6582,34926,34936,7436,0,21612,0,0,0,0,29666,29670,FastDropship
1445,2460,14730,12190,12530,13725,39425,2555,11250,38565,4195,0,0,0,12990,0,14280,22205,24335,0,0,0,0,3810,4840,12715,18485,21610,0,5190,19550,6375,5125,0,8970,0,0,0,6145,7335,20170,22650,7955,0,43265,0,0,0,0,23095,17930,TwoFactory
1440,2640,14750,7820,12040,19465,26895,2245,4720,14290,3515,0,0,0,17875,0,19185,13140,14095,0,0,0,0,4160,9390,19760,6075,7220,0,5550,6745,0,25540,0,0,0,0,0,5535,8050,6760,15355,0,0,0,0,0,0,0,27145,0,FastDropship
1440,2525,8975,6000,13885,0,0,2370,0,0,4625,0,0,0,10780,0,12065,6705,7840,0,0,0,0,3740,0,0,5450,6515,0,4980,6155,0,11870,0,0,0,0,0,9340,11485,10545,12905,12140,0,15985,0,0,0,0,13330,13355,VultureHarass
1435,2730,11275,8410,10420,14825,20925,2180,4310,11705,3425,0,0,0,13060,0,14410,10770,11795,0,0,0,0,4100,0,0,6255,10675,0,5505,10000,0,16430,21030,23330,0,28040,0,5400,6800,6565,7470,0,0,22575,0,0,0,0,19265,22470,FastDropship
1510,2795,0,0,0,0,0,2220,6990,0,3870,0,0,4660,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,5710,0,0,7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
2075,5505,0,0,0,0,0,1475,2580,0,2735,0,0,6860,0,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1565,2670,12715,9745,14090,15590,17885,2285,3600,6325,5400,0,0,0,10560,0,11970,7805,8930,0,0,0,0,3945,10205,11210,6035,7350,0,5550,6710,21890,5340,25315,6645,14590,0,0,5250,6425,21100,21250,7055,12265,25345,0,0,0,0,23275,0,Bio
1480,2720,8380,5315,7355,10765,16170,2255,7870,23275,0,0,0,0,21215,0,24725,6380,7410,0,0,0,0,4015,12725,0,5450,6730,0,0,6115,25845,22010,0,0,0,0,0,8875,12040,11055,14145,15900,0,0,0,0,0,0,25205,0,SiegeExpand
1430,2640,8885,5215,7090,7420,12220,2150,3465,3645,4110,0,0,0,22785,0,24265,6300,7335,0,0,0,0,3880,13420,17130,5175,6495,0,0,5810,21635,13735,0,15165,15170,20735,20745,13955,15225,28180,28210,16030,0,18105,0,0,0,46785,34365,34375,Bio
1485,2610,12905,9720,10400,12960,13310,2220,8615,0,4160,0,0,0,16385,0,18710,12520,14080,0,0,0,0,3905,4875,14950,5980,11100,0,40970,11090,6620,5305,23810,6925,18770,7870,0,5535,6785,0,0,7420,32330,20680,36550,0,0,22910,23750,28335,TwoFactory
1410,2695,8085,5475,7645,16015,18005,2170,3505,0,4700,0,0,0,11635,0,12950,8515,9595,0,0,0,0,3975,9175,14740,5245,6370,0,0,6055,9975,8490,21185,12555,18705,25925,25895,6465,7935,21760,21785,10495,0,21155,0,0,0,26725,22595,22605,Bio
1390,2610,11435,8285,10660,13785,15570,2150,3570,7010,0,0,0,0,16910,0,25075,19965,21045,0,0,0,0,3900,12840,15140,5215,9470,0,0,5875,15130,13655,29705,15600,0,0,0,5525,7910,6845,9000,14410,31880,29360,0,0,0,0,29620,0,Bio
1315,2425,12285,9730,18435,27630,30620,2115,0,0,4370,0,0,0,5475,0,6875,7415,9070,0,0,0,0,3675,13855,21005,5170,6715,0,0,5845,6525,5240,27920,25260,30525,34440,0,10355,11750,14675,19515,13555,0,30465,0,0,0,0,30380,30405,SiegeExpand
1325,2525,13500,9135,9490,13070,15755,2115,0,0,4005,0,0,0,11085,0,13575,8160,9955,0,0,0,0,4330,10705,14200,5725,6500,0,0,6480,7575,6290,26240,9080,18525,26125,27745,5680,6890,0,0,7540,16660,18565,0,0,0,32230,29240,30570,FastDropship
1470,2660,15670,6995,8675,9105,12905,2240,53365,55000,0,0,0,0,20835,0,22925,10650,12525,0,0,0,0,4050,10380,46875,5365,6015,0,0,6005,58925,22015,24945,0,0,0,0,8275,9545,0,0,10205,0,19290,0,0,0,21940,23880,26485,SiegeExpand
1425,2715,11460,6065,8065,8755,11960,2340,11680,19520,3640,0,0,0,12280,0,25710,8190,9290,0,0,0,0,4350,10800,12210,5665,6400,0,0,6600,13500,10885,23510,12255,16545,23480,24890,5715,7095,33145,33180,7725,0,21760,0,0,0,49465,31155,31225,FastDropship
1335,2395,12720,10245,12200,12690,13565,2430,3735,14240,4045,0,0,0,15580,0,17020,8345,14130,0,0,0,0,3710,4790,6280,5040,8725,0,0,7120,6225,4980,29105,19625,29075,0,0,5760,6955,0,0,7640,0,27270,0,0,0,31255,33070,33010,TwoFactory
1390,2555,9580,6280,8305,16535,17340,2205,3505,25160,3975,0,0,0,14800,0,16090,8880,10135,0,0,0,0,3895,4650,5175,5690,8070,6610,5650,7680,14885,5785,28060,17670,27770,35920,35940,7080,8255,0,0,8925,0,26390,0,0,0,0,31450,0,Bio
1750,2415,14855,10895,13970,19395,21250,2120,3735,5615,0,0,0,0,16915,0,18435,9740,13710,0,0,0,0,3765,11935,12825,7185,8570,0,5085,7835,0,0,0,0,0,0,0,5185,7705,6305,0,8385,0,23605,0,0,0,0,0,0,Bio
1450,3030,11670,8075,10560,13950,15065,2240,5955,7135,3520,0,0,0,6595,0,8470,8920,10065,0,0,0,0,4275,5300,17205,8010,10745,0,5600,8645,6910,5545,0,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1418,2620,12702,9186,10710,19778,20600,2050,0,0,3292,0,0,0,6998,0,9510,13924,15312,0,0,0,0,3922,5204,13486,5188,8010,0,0,5812,6618,5312,19670,19190,21862,24204,0,9560,11098,0,0,11978,0,19712,26710,0,0,25398,25980,25996,SiegeExpand
1400,2200,11234,7720,12460,22966,25524,2726,7696,0,3960,0,0,0,19372,0,21440,15584,17208,0,0,0,0,4296,5226,17830,6368,7324,0,5608,7086,0,18888,20558,0,0,0,0,12732,15506,14008,34498,0,0,14334,0,0,0,19962,20486,23086,TwoFactory
1418,2620,12702,9186,10710,19778,20600,2050,0,0,3292,0,0,0,6998,0,9510,13924,15312,0,0,0,0,3922,5204,13486,5188,8010,0,0,5812,6618,5312,19670,19190,21862,24204,0,9560,11098,0,0,11978,0,19712,26710,0,0,25398,25980,25996,SiegeExpand
1400,2200,11234,7720,12460,22966,25524,2726,7696,0,3960,0,0,0,19372,0,21440,15584,17208,0,0,0,0,4296,5226,17830,6368,7324,0,5608,7086,0,18888,20558,0,0,0,0,12732,15506,14008,34498,0,0,14334,0,0,0,19962,20486,23086,TwoFactory
1402,2510,0,0,0,0,0,2212,0,0,3746,0,0,0,0,0,0,0,0,0,0,0,0,3714,4598,0,5446,0,6082,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1380,2352,0,5890,0,0,0,2246,0,0,3580,0,0,6178,0,0,0,0,0,0,0,0,0,3534,0,0,5244,6376,0,4770,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1406,2378,9812,7990,16204,19126,20270,1994,6276,6494,3230,0,0,0,11606,0,13006,16414,18048,0,0,0,0,3616,10742,12332,5080,8124,14194,4990,5696,17694,10874,0,12614,0,18344,0,4978,9602,6114,0,10308,0,16980,0,0,0,0,0,0,FastDropship
1396,2274,11046,8920,14538,17976,20670,2512,5110,24868,4018,0,0,0,7850,0,9380,12162,13168,0,0,0,0,3862,4828,9844,5144,7206,5880,6130,5866,7372,6016,7808,13208,0,27436,0,12196,13776,36934,37900,15724,0,19012,0,0,0,0,0,0,TwoFactory
1260,2515,0,0,0,0,0,2180,0,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1400,4015,0,0,0,0,0,2145,2800,0,3395,0,0,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1395,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1360,2500,0,0,0,0,0,2110,4560,0,3385,0,0,0,0,0,0,0,0,0,0,0,0,3960,6610,0,5210,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1250,2400,0,0,0,0,0,2260,0,0,3495,0,0,0,0,0,0,0,0,0,0,0,0,3630,4765,7780,5465,0,6130,4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1410,2478,9066,4986,11754,13676,14266,2362,3772,3872,5982,0,0,0,8034,0,9474,18786,20600,0,0,0,0,3654,5596,8706,8650,10776,15598,4888,9374,7902,6300,0,13778,0,24242,0,13704,15666,0,0,16816,0,21010,0,0,0,0,0,0,VultureHarass
1356,2472,8550,5138,12790,16928,20728,1950,0,0,3188,0,0,0,10860,0,12472,18462,19768,0,0,0,0,3772,5782,7926,6006,10294,6650,5022,8060,9838,7998,8350,12646,0,18756,0,14434,18044,15730,0,18734,0,17750,0,0,0,0,0,0,VultureHarass
1366,2416,8414,5180,12508,14052,16014,2330,0,0,3726,0,0,0,10766,0,12736,16368,17422,0,0,0,0,3664,6286,9300,5982,10666,0,4954,6610,7630,6354,0,0,0,0,0,8170,9330,0,0,10072,0,20324,0,0,0,0,0,0,VultureHarass
1424,2482,8878,5828,10984,18960,21898,2166,5126,0,3428,0,0,0,7504,0,8768,0,0,0,0,0,0,3668,6796,11620,5386,9508,0,4908,6022,8566,6844,0,13064,0,17966,0,8268,9362,0,0,10100,0,16886,0,0,0,0,0,0,VultureHarass
1966,0,0,0,0,0,0,1468,0,0,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1745,2500,9155,6940,9110,17180,18705,2565,3940,24270,0,38605,0,0,12535,0,14745,7690,9660,0,0,0,0,3920,8385,15815,5645,9225,0,5170,6405,7175,5180,15775,6520,12245,16740,17115,12390,13555,23185,23235,14620,0,13615,42960,27280,66560,41100,22560,28190,VultureHarass
1445,2630,11785,6915,8885,9260,9645,2215,7020,9295,3495,0,0,4840,8370,0,9790,9035,10185,0,0,0,0,4115,14455,15825,5390,6250,0,0,6005,0,7115,20755,8740,43700,20580,0,8180,9395,45255,45280,10690,14350,13695,0,0,0,22760,14790,22445,SiegeExpand
1370,3520,5368,2818,11548,15862,18346,3228,14952,0,0,0,0,0,7820,0,9384,7864,9440,0,0,0,0,4814,5896,7412,6066,8646,6690,6682,8702,7882,6470,0,15058,0,19906,0,9320,10460,0,0,12070,0,17502,0,0,0,0,0,0,TwoFactory
1318,2368,8534,6440,10934,11204,0,2390,5168,0,3812,0,0,0,9246,0,10606,0,0,0,0,0,0,3708,7430,10966,5034,8444,12668,12438,5664,0,15322,0,0,0,0,0,5006,0,6152,0,0,0,0,0,0,0,0,0,0,FastDropship
1386,2480,13980,5198,12170,16656,18122,2142,23280,0,3386,0,0,0,13404,0,14866,18406,19426,0,0,0,0,3772,7002,8114,5064,10552,7324,5678,10516,13678,7486,0,13448,0,23110,0,13434,15284,0,0,16346,0,19400,0,0,0,0,0,0,VultureHarass
1314,2372,12400,5062,12722,15968,18758,2258,0,0,3826,0,0,0,13734,0,15728,14302,17272,0,0,0,0,3572,6712,7232,5282,13148,8308,4810,12352,17082,13640,29216,15450,0,19604,0,15996,17256,0,0,18038,0,18592,0,0,0,31270,24718,32180,VultureHarass
1376,2442,11406,4832,9660,9996,14000,2130,16194,0,3392,0,0,0,19746,0,21370,11744,12942,0,0,0,0,3720,6310,11350,5464,12700,6834,4950,11056,8468,7110,24762,15370,0,21442,0,17650,19228,0,0,21528,0,19240,0,0,0,24712,26290,26350,VultureHarass
1418,2454,9084,8010,16704,18966,28792,2062,21254,0,3294,0,0,0,8754,0,10136,20782,21848,0,0,0,0,3730,8582,11194,5022,6764,21794,21264,5640,7112,5746,27174,12370,0,17426,0,5108,8544,6198,0,9486,0,16346,0,0,0,30956,28142,28824,FastDropship
1366,2372,7516,5312,12826,15194,22392,2464,0,0,3752,0,0,5586,10186,0,11632,13422,15002,0,0,0,0,3694,6688,10922,5772,7060,0,4940,6474,10036,8294,25728,16492,0,23498,0,9304,10644,0,0,11264,0,16588,0,0,0,31010,30790,30808,VultureHarass
1372,2826,8352,5364,8812,9384,11668,2254,5634,0,3510,0,0,0,8262,0,9584,14914,16206,0,0,0,0,4096,6122,12252,5388,10282,6994,7458,6010,9042,6798,0,13372,0,18584,0,8002,9198,0,0,9938,0,17332,0,0,0,0,0,0,SiegeExpand
1510,2795,0,0,0,0,0,2220,6990,0,3870,0,0,4660,0,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,5710,0,0,7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
2075,5505,0,0,0,0,0,1475,2580,0,2735,0,0,6860,0,0,0,0,0,0,0,0,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1565,2670,12715,9745,14090,15590,17885,2285,3600,6325,5400,0,0,0,10560,0,11970,7805,8930,0,0,0,0,3945,10205,11210,6035,7350,0,5550,6710,21890,5340,25315,6645,14590,0,0,5250,6425,21100,21250,7055,12265,25345,0,0,0,0,23275,0,Bio
1480,2720,8380,5315,7355,10765,16170,2255,7870,23275,0,0,0,0,21215,0,24725,6380,7410,0,0,0,0,4015,12725,0,5450,6730,0,0,6115,25845,22010,0,0,0,0,0,8875,12040,11055,14145,15900,0,0,0,0,0,0,25205,0,SiegeExpand
1430,2640,8885,5215,7090,7420,12220,2150,3465,3645,4110,0,0,0,22785,0,24265,6300,7335,0,0,0,0,3880,13420,17130,5175,6495,0,0,5810,21635,13735,0,15165,15170,20735,20745,13955,15225,28180,28210,16030,0,18105,0,0,0,46785,34365,34375,Bio
1485,2610,12905,9720,10400,12960,13310,2220,8615,0,4160,0,0,0,16385,0,18710,12520,14080,0,0,0,0,3905,4875,14950,5980,11100,0,40970,11090,6620,5305,23810,6925,18770,7870,0,5535,6785,0,0,7420,32330,20680,36550,0,0,22910,23750,28335,TwoFactory
1410,2695,8085,5475,7645,16015,18005,2170,3505,0,4700,0,0,0,11635,0,12950,8515,9595,0,0,0,0,3975,9175,14740,5245,6370,0,0,6055,9975,8490,21185,12555,18705,25925,25895,6465,7935,21760,21785,10495,0,21155,0,0,0,26725,22595,22605,Bio
1390,2610,11435,8285,10660,13785,15570,2150,3570,7010,0,0,0,0,16910,0,25075,19965,21045,0,0,0,0,3900,12840,15140,5215,9470,0,0,5875,15130,13655,29705,15600,0,0,0,5525,7910,6845,9000,14410,31880,29360,0,0,0,0,29620,0,Bio
1315,2425,12285,9730,18435,27630,30620,2115,0,0,4370,0,0,0,5475,0,6875,7415,9070,0,0,0,0,3675,13855,21005,5170,6715,0,0,5845,6525,5240,27920,25260,30525,34440,0,10355,11750,14675,19515,13555,0,30465,0,0,0,0,30380,30405,SiegeExpand
1325,2525,13500,9135,9490,13070,15755,2115,0,0,4005,0,0,0,11085,0,13575,8160,9955,0,0,0,0,4330,10705,14200,5725,6500,0,0,6480,7575,6290,26240,9080,18525,26125,27745,5680,6890,0,0,7540,16660,18565,0,0,0,32230,29240,30570,FastDropship
1470,2660,15670,6995,8675,9105,12905,2240,53365,55000,0,0,0,0,20835,0,22925,10650,12525,0,0,0,0,4050,10380,46875,5365,6015,0,0,6005,58925,22015,24945,0,0,0,0,8275,9545,0,0,10205,0,19290,0,0,0,21940,23880,26485,SiegeExpand
1425,2715,11460,6065,8065,8755,11960,2340,11680,19520,3640,0,0,0,12280,0,25710,8190,9290,0,0,0,0,4350,10800,12210,5665,6400,0,0,6600,13500,10885,23510,12255,16545,23480,24890,5715,7095,33145,33180,7725,0,21760,0,0,0,49465,31155,31225,FastDropship
1380,2454,9190,7876,12862,0,0,2150,11350,0,3388,0,0,0,0,0,0,6188,16306,0,0,0,0,3976,13170,15380,5230,10774,21122,5840,6722,18154,12526,13642,17614,0,0,0,5354,6442,7256,7264,14576,0,0,0,0,0,0,0,0,FastDropship
1410,2486,9186,5830,10338,19974,0,2372,0,0,3924,0,0,0,8492,0,9784,16580,17654,0,0,0,0,3742,7020,15356,5500,11736,0,4970,6174,8862,7366,0,15640,0,21316,0,7898,9032,0,0,11072,0,19218,0,0,0,0,0,0,VultureHarass
1382,2562,12124,5038,13320,16438,23068,2128,0,0,3390,0,0,0,16542,0,17928,9962,0,0,0,0,0,4040,5924,7076,6206,11250,15776,5274,9880,17638,16256,0,0,0,0,0,18144,26838,19976,0,0,0,0,0,0,0,0,0,0,VultureHarass
1354,2502,11372,5202,15710,16200,20638,2344,0,0,4170,0,0,10448,11010,0,12306,22880,23848,0,0,0,0,4020,6202,8202,5822,14186,14820,5320,11272,21680,14950,0,23512,0,27560,0,13440,14672,15738,0,20794,0,21736,0,0,0,0,0,0,VultureHarass
1370,3540,6122,2868,0,0,0,3258,0,0,4580,0,0,4528,0,0,0,0,0,0,0,0,0,5072,7132,8856,6344,7856,0,0,6962,10428,9104,0,0,0,0,0,6402,8548,7564,0,9900,0,0,0,0,0,0,0,0,FastDropship
1378,3882,6454,2978,11910,0,0,3532,0,0,4770,0,0,0,8712,0,9990,0,0,0,0,0,0,5048,5928,7998,6344,8968,0,0,6956,7840,6368,0,12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1396,2240,9784,8382,0,0,0,2148,12022,13322,3966,0,0,0,6096,0,7690,0,0,0,0,0,0,3432,9600,0,4684,10908,0,0,5302,14488,10034,0,0,0,0,0,4830,5992,6628,6664,14304,0,0,0,0,0,0,0,0,FastDropship
1398,1820,10098,7052,16488,0,0,2378,0,0,3640,0,0,0,7382,0,8708,0,0,0,0,0,0,3628,8416,9092,4880,11298,0,0,5492,8910,7656,0,0,0,0,0,4936,6040,6824,6830,10790,0,0,0,0,0,0,0,0,FastDropship
1320,2428,8592,4800,7266,11400,15996,2338,11092,0,3868,0,0,0,6758,0,8322,14384,15916,0,0,0,0,3704,5778,12622,6016,9804,0,4938,6642,7962,6638,6716,13270,0,19020,0,15668,17154,0,0,18856,0,17204,0,0,0,0,0,0,VultureHarass
1336,2474,9994,8652,12540,16916,17916,2024,0,0,3258,0,0,0,16670,0,18694,17466,18912,0,0,0,0,3746,9782,12040,5456,9466,0,4992,6084,13500,11118,0,16688,0,24508,0,5046,6188,6824,6828,12634,0,21322,0,0,0,0,0,0,VultureHarass
1422,2538,10376,7986,9878,10466,13192,2212,5676,8652,5802,0,0,0,12734,0,14460,10184,23646,0,0,0,0,3742,5358,16278,5088,10816,0,0,10080,6310,5036,18926,6356,15580,38802,38812,4980,6076,0,0,6944,0,18846,0,0,0,22162,20242,20250,FastDropship
